Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Guk1,0,14,3,12,2,1,4,0,0,15,11,14,1,3,8,1,6,1,1,1,0,6,4,0,6,0,4,1,8,0,3,9,1,0,1,1,8,13,2,3,4,4,1,9,5,14,8,0,4,0,0,0,6,12,3,0,1,10,8,0,5,4,1,10,2,14,4,3,7,6,2,4,0,3,3,1,4,0,3,2,8,1,11,2,10,0,1,4,6,1,11,4,1,12,4,2,3,0,10,3,6,5,6,15,12,1,8,6,8,1,2,6,12,11,3,2,2,4,3,3,1,0,7,0,6,1,4,8,0,5,8,0,4,2,0,5,3,1,15,4,4,4,1,13,7,1,8,3,6,0,0,6,7,0,3,5,1,2,6,14,9,5,1,1,7,13,0,0,1,6,4,0,7,0,2,11,8,3,3,6,1,2,2,12,11,5,10,5
Hadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hat1,17,7,10,2,11,17,17,10,8,13,17,3,18,23,13,7,7,0,4,11,12,19,7,22,3,15,10,6,18,6,7,14,8,11,12,5,10,8,5,5,9,5,10,8,5,15,4,4,2,4,20,6,5,4,5,6,4,16,4,23,25,15,13,12,43,17,6,13,4,12,3,20,13,8,12,0,9,12,11,6,19,7,2,30,17,9,26,33,18,3,12,8,3,7,12,4,19,9,10,18,21,10,7,11,7,3,11,19,14,13,15,13,13,7,7,20,9,15,8,4,7,23,6,6,5,13,5,2,10,20,3,7,10,6,11,24,16,20,6,8,14,4,7,3,7,9,9,28,4,10,3,15,15,5,29,12,13,4,5,22,6,9,11,12,5,11,9,18,19,11,7,19,14,0,12,11,7,7,8,8,5,37,12,5,14,5,5,18
Hist1h1b,0,10,0,0,5,11,3,3,0,0,4,0,0,0,0,0,0,2,5,0,0,0,5,5,0,0,1,0,5,7,3,0,8,5,0,0,0,0,0,5,3,5,4,4,0,9,0,2,0,0,3,6,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,5,0,0,0,0,0,2,0,3,0,0,0,2,4,0,0,3,3,0,0,0,0,0,0,1,5,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,2,2,5,4,0,0,0,5,0,1,3,0,6,0,0,0,6,0,0,0,0,0,9,0,5,0,0,0,6,1,0,0,0,5,0,0,4,0,0,4,0,0,0,0,3,6,4,0,0,0,0,0,4
Hnrnpc,0,43,0,21,59,9,33,10,51,29,51,1,28,25,49,52,21,54,53,5,30,45,55,21,29,20,39,1,56,62,64,22,47,50,16,35,40,14,40,2,0,36,40,38,9,17,9,36,7,33,59,22,13,35,4,24,61,57,0,6,0,23,24,1,26,7,46,5,36,44,1,13,6,9,40,0,24,44,30,0,34,26,39,0,18,0,27,0,5,20,1,6,9,48,52,29,7,24,11,53,66,38,0,48,2,6,24,52,7,58,60,51,0,16,56,39,44,37,39,48,5,42,16,42,8,58,2,41,58,54,43,1,3,19,39,22,35,46,41,8,2,48,5,0,19,48,54,47,46,27,64,48,60,32,50,56,56,17,13,42,22,35,22,41,18,13,3,8,38,51,64,29,0,48,0,38,13,8,31,50,2,16,51,40,41,3,56,2
Hnrnpf,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,7,1,6,5,0,4,1,0,0,0,0,6,0,0,0,9,8,19,2,1,1,10,6,8,0,0,0,10,0,0,2,0,0,2,5,0,10,0,0,0,10,0,0,3,9,0,10,0,11,5,1,6,0,0,0,10,0,13,4,0,11,8,0,0,0,14,0,0,1,0,0,16,0,2,15,0,0,0,12,14,3,12,0,0,1,9,12,0,8,0,0,11,0,6,0,4,0,0,12,0,0,0,0,1,15,0,2,9,7,0,5,0,0,0,5,0,14,0,1,0,1,0,0,0,11,0,0,6,0,5,7,4,7,10,0,0,0,0,0,15,7,8,0,0,0,0,18,3,7,0,0,8,0,7,0,0,0,0,0,10,15,1,9,0,12,2,3,0,9,5,18,0,0
Hnrnph3,0,8,0,0,0,5,0,10,8,0,0,0,0,0,0,10,0,3,0,11,0,9,0,0,0,0,0,0,0,2,0,7,1,0,0,0,8,0,0,13,0,0,0,0,7,2,5,0,0,0,0,0,0,0,9,6,0,10,0,0,0,0,7,0,0,0,10,6,9,0,0,6,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,13,10,0,0,7,0,0,13,10,0,10,13,9,7,3,11,0,8,0,0,0,1,0,0,13,0,0,2,3,2,0,0,0,3,4,4,0,10,3,14,5,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,5,14,0,9,11,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7,0,0,5,8,0
Hnrnpm,11,12,0,3,26,3,22,8,27,4,14,0,18,22,27,21,1,28,4,11,12,4,2,16,14,22,20,3,6,13,0,22,14,7,20,20,15,5,18,2,15,5,4,13,16,21,9,14,3,16,9,18,4,19,5,11,4,9,9,0,15,5,3,0,14,4,10,19,7,10,18,5,9,1,9,9,17,24,4,22,3,9,2,21,15,15,6,23,2,12,13,12,11,0,11,7,23,10,5,10,10,12,6,0,21,5,10,14,23,0,12,19,9,9,6,6,7,19,26,2,21,29,9,23,8,14,8,6,23,1,15,23,11,6,16,20,18,25,10,28,15,12,20,2,19,4,0,6,13,20,12,19,3,3,7,8,22,6,26,3,6,7,3,17,23,21,0,4,2,23,20,0,0,17,0,24,20,15,15,28,15,5,19,30,9,1,17,21
Hnrnpul1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hscb,4,3,3,0,8,4,1,1,3,5,3,1,5,0,4,1,6,3,2,2,1,2,2,2,4,5,3,6,1,3,4,4,3,3,3,3,1,6,1,7,6,4,0,0,3,2,3,2,2,2,3,2,0,3,6,1,1,2,1,3,1,3,1,2,1,2,3,0,1,3,4,0,0,4,4,4,8,2,1,5,5,0,4,1,4,4,5,3,3,4,4,5,2,3,0,1,2,5,3,6,2,1,3,2,2,2,1,5,4,1,3,2,2,0,1,3,2,1,2,1,2,1,1,2,1,3,6,1,0,3,1,1,3,8,6,5,3,8,6,4,5,9,1,5,0,3,2,6,2,6,4,3,4,3,5,1,1,0,0,4,2,7,2,0,1,1,3,6,3,3,6,1,1,3,5,3,4,3,3,9,0,5,4,5,2,3,5,4
Hsf2bp,0,4,13,13,11,9,1,0,2,7,13,4,5,9,13,5,20,7,0,0,2,5,2,0,0,2,0,1,8,0,6,0,4,6,2,0,4,17,10,6,6,13,3,10,0,6,2,0,5,6,1,9,4,7,10,4,10,14,0,0,1,0,3,10,3,0,7,11,17,0,1,0,0,10,1,1,4,4,1,0,3,4,1,0,7,5,2,3,0,1,8,1,0,0,0,10,0,8,5,1,0,8,8,4,0,5,2,1,3,4,1,2,0,14,8,5,0,3,13,1,8,0,0,3,4,0,0,0,7,3,5,8,0,0,0,0,1,4,1,0,13,9,7,1,3,3,5,5,8,12,4,7,0,12,3,0,5,0,2,0,2,0,0,10,4,15,7,1,5,4,0,3,0,17,17,7,0,6,11,1,1,1,4,0,6,5,9,0
Hspbap1,3,0,3,5,1,8,4,3,8,4,4,2,0,4,3,2,0,1,4,0,3,2,6,8,5,6,4,2,1,8,3,1,3,7,4,6,7,3,2,4,5,7,5,4,1,0,10,4,2,10,4,7,7,2,3,6,1,2,3,8,6,2,4,3,4,1,6,2,7,7,4,3,4,6,1,9,0,0,10,3,2,3,4,1,0,7,7,1,2,6,8,5,8,7,6,3,4,8,0,1,3,2,9,2,0,6,5,6,10,6,7,6,6,4,0,7,1,2,0,0,4,0,1,10,3,4,5,4,5,4,4,1,4,0,7,5,9,4,2,14,2,6,2,3,3,5,0,6,3,0,7,5,8,7,2,1,0,3,9,6,6,1,5,0,0,9,9,1,8,4,0,2,8,11,4,3,10,0,0,0,8,8,5,4,9,5,0,0
Hsph1,7,8,7,8,14,3,9,0,9,8,5,4,8,4,6,3,6,2,0,5,10,5,4,4,4,12,0,10,11,4,0,8,5,5,1,2,5,4,14,0,4,10,9,2,7,4,4,6,14,6,1,5,3,3,1,1,2,8,5,8,7,7,11,13,10,5,2,9,3,28,8,4,4,10,4,3,7,10,8,16,0,4,2,11,10,17,6,17,4,14,5,21,5,4,4,12,2,2,5,1,1,13,10,3,4,3,0,0,3,15,5,10,4,8,5,6,7,14,6,9,2,16,4,20,8,16,16,5,9,4,9,12,20,3,6,4,3,0,7,6,2,7,3,1,13,2,0,2,5,7,2,6,6,11,6,4,10,12,10,4,9,2,29,2,0,4,12,14,12,1,14,7,0,7,1,8,8,2,7,15,11,17,7,18,11,4,16,4
Idh3b,8,1,6,0,1,8,0,1,4,9,1,1,2,3,8,4,17,1,3,1,3,6,2,2,11,0,9,0,2,0,1,8,5,6,6,2,2,14,2,4,8,16,3,11,4,2,4,3,5,0,9,4,2,8,5,11,0,6,1,6,3,0,8,3,4,4,1,2,3,10,6,9,4,0,8,13,4,3,8,4,1,6,3,1,17,0,4,4,3,1,8,15,8,0,3,12,9,2,3,1,0,1,1,0,3,2,14,5,1,12,8,7,9,2,18,1,2,4,3,4,3,0,3,8,2,7,8,1,1,1,4,3,5,3,3,13,1,3,1,0,3,0,7,1,0,3,1,2,8,9,9,2,3,1,1,7,5,15,11,4,2,3,3,1,3,9,9,11,8,4,2,7,8,3,2,3,8,9,1,4,0,4,8,2,4,1,3,2
Ier2,1,1,5,1,3,10,8,7,0,3,15,4,2,3,10,6,3,3,1,5,7,2,2,8,4,0,4,8,1,10,0,1,2,2,17,10,0,10,10,10,0,12,5,0,3,4,1,1,16,1,4,17,10,10,11,2,4,8,1,10,5,3,10,7,4,6,2,0,5,5,0,0,18,10,14,5,4,9,4,13,2,5,0,11,2,0,4,8,11,1,5,4,0,1,12,0,8,0,14,11,6,10,4,10,6,0,6,12,8,2,3,7,1,7,7,7,6,4,0,0,8,6,0,9,12,4,4,2,6,3,4,17,1,10,0,7,4,7,2,0,0,8,10,2,1,8,10,8,8,3,4,11,2,6,0,5,0,2,11,10,2,0,1,0,2,0,5,1,0,9,8,12,1,10,16,13,7,0,0,12,3,13,11,5,2,2,6,1
Ier3ip1,5,5,2,7,7,13,1,0,5,1,2,10,11,15,0,4,3,12,2,9,7,2,15,13,5,2,9,11,14,4,10,4,0,0,2,10,13,8,0,3,9,10,10,5,11,3,15,7,11,0,15,8,11,1,5,8,2,6,9,17,10,16,5,14,6,6,4,8,4,15,5,1,17,1,15,22,6,3,9,13,14,8,0,2,2,2,0,1,1,3,6,6,1,0,4,8,6,3,4,8,1,15,22,2,2,1,14,6,13,7,15,1,4,0,2,0,10,0,13,3,9,21,6,6,3,2,2,11,7,0,4,18,8,8,12,9,2,1,6,0,4,8,19,11,12,16,4,1,4,5,5,6,13,2,11,5,4,11,5,2,10,11,13,16,1,0,4,6,6,10,0,1,5,5,1,4,6,9,5,2,12,0,3,14,2,9,8,6
Immt,12,15,1,2,2,13,1,19,11,0,3,1,4,20,0,6,1,11,20,0,7,12,3,15,8,0,6,0,18,1,3,6,1,8,6,0,12,4,1,4,10,0,8,13,0,5,6,1,5,6,0,4,7,12,11,8,13,12,0,0,0,0,7,6,1,7,16,7,0,10,12,0,6,9,1,4,5,0,3,3,0,15,9,1,7,6,4,1,9,20,5,7,8,2,6,1,13,2,2,3,9,5,5,0,7,11,1,13,2,0,3,0,20,2,1,10,6,0,17,10,11,0,0,0,0,0,5,3,9,1,0,3,8,11,0,5,12,0,0,1,16,2,5,12,1,0,0,1,2,6,0,2,3,0,3,4,8,4,11,7,5,9,14,1,0,1,19,0,2,17,14,11,3,11,1,3,13,14,5,13,1,6,15,10,0,2,0,3
Impa2,1,3,6,7,3,4,5,5,7,2,2,3,3,6,0,3,3,5,5,3,5,11,4,0,1,7,4,1,2,0,3,2,3,0,2,2,2,4,4,4,6,0,2,3,5,5,0,6,2,6,0,6,3,6,1,1,1,2,2,8,0,1,11,7,2,1,0,0,6,5,1,11,7,9,0,5,0,0,0,1,6,4,3,3,2,3,6,3,6,2,2,1,0,3,8,4,0,2,0,6,0,3,4,1,5,4,4,2,6,0,1,11,6,2,3,0,2,3,2,0,0,6,6,3,0,1,7,0,0,2,8,7,0,3,4,5,0,6,2,0,4,0,3,1,3,6,2,4,1,0,0,9,5,6,2,6,6,3,0,2,7,7,6,8,2,1,1,5,1,5,0,0,5,1,6,0,12,2,1,3,4,8,7,8,9,0,7,1
Impact,12,0,0,7,0,0,15,0,5,0,11,0,0,13,9,0,0,16,1,13,14,0,0,0,0,6,10,9,12,13,13,0,3,0,13,0,11,0,9,0,9,14,0,0,0,9,11,13,0,0,0,0,7,12,0,8,18,7,9,0,8,21,0,0,9,14,0,19,10,0,0,0,7,0,9,0,0,0,8,0,0,0,0,15,0,5,0,2,0,0,0,0,0,0,2,0,13,0,12,0,15,0,14,0,0,0,0,0,13,0,3,0,0,11,0,0,0,0,0,0,0,0,12,14,13,14,13,12,0,0,18,11,0,0,4,0,0,0,12,0,15,0,0,15,15,9,0,9,12,0,0,18,6,12,0,9,0,9,0,0,0,9,0,16,11,13,17,0,0,9,0,0,15,10,0,8,0,14,0,11,0,10,0,0,0,13,19,16
Ipo8,5,0,6,0,3,0,0,0,0,0,0,6,3,0,0,5,0,5,5,0,4,9,0,0,0,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,5,5,0,0,1,0,0,0,0,3,0,0,0,6,2,0,13,0,2,2,4,0,0,0,2,0,0,0,0,8,0,9,2,7,5,5,5,7,7,0,4,0,6,0,0,0,0,0,5,0,3,1,0,0,2,0,4,0,0,1,0,0,0,5,0,1,0,0,1,0,11,1,0,0,1,5,0,0,0,3,6,0,0,1,2,0,0,5,0,0,0,0,1,0,4,0,2,3,0,3,1,0,0,0,5,5,0,0,0,0,7,1,6,0,1,2,0,0,0,2,0,3,0,0,3,0,0,0,0,5,0,0,6,0,5,0,2,1,2,0,0,0
Itm2b,1,2,0,4,6,1,9,0,2,1,1,3,3,6,9,1,1,2,3,4,4,5,0,5,7,0,5,3,2,6,1,7,2,3,8,6,1,1,5,5,0,1,4,4,6,5,3,3,6,3,1,0,3,1,2,7,8,0,10,1,8,4,6,0,3,2,16,2,5,0,2,9,2,1,2,7,5,0,0,0,8,2,1,1,1,0,2,1,1,5,6,0,0,0,11,2,5,1,4,6,1,4,0,2,0,1,5,1,3,1,4,0,6,2,1,0,5,0,3,1,1,7,9,2,0,5,10,0,0,3,6,0,3,2,2,2,0,5,1,6,1,0,5,3,2,12,5,4,0,0,1,7,5,0,7,6,7,3,2,1,8,5,2,4,6,9,1,2,1,2,1,0,1,0,1,5,0,6,0,8,7,1,3,9,1,0,4,0
Jak1,0,4,0,1,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,4,2,0,0,0,0,0,0,0,0,0,8,2,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,5,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,0,0,0,4,0,0,9,5,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,6,7
Jam2,10,8,3,7,0,8,24,12,6,9,24,19,13,4,4,9,20,3,11,5,7,19,32,4,5,4,21,5,9,2,20,8,2,0,11,6,2,13,8,22,14,12,30,10,13,13,9,14,17,5,15,4,0,28,26,3,9,10,9,0,5,5,8,17,11,10,15,22,5,13,6,10,5,11,5,14,9,1,4,3,4,6,2,12,2,3,11,1,7,14,5,15,2,14,3,3,24,0,12,3,8,9,26,7,10,6,11,6,9,12,3,4,5,15,8,2,19,11,24,8,4,21,7,7,9,3,5,12,15,4,2,3,3,10,3,4,11,2,21,2,22,30,15,2,8,15,9,7,15,9,10,6,10,6,2,0,20,13,6,8,8,6,14,15,1,21,1,9,3,1,3,5,14,10,2,12,14,13,20,4,7,7,18,22,19,15,10,19
Jmjd1c,5,8,0,0,10,3,6,0,0,6,0,1,0,0,0,0,1,2,3,0,6,7,1,4,9,0,6,0,1,0,7,0,0,4,0,1,9,0,7,5,8,0,0,3,4,2,0,0,2,8,2,2,2,2,0,0,3,4,0,1,4,0,0,9,3,1,6,0,1,2,0,3,0,1,5,1,0,4,6,2,0,2,0,0,0,2,4,0,0,0,4,8,0,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,2,3,8,5,3,4,0,7,2,3,5,9,7,0,0,0,0,2,0,0,0,6,5,0,1,0,1,3,5,0,11,8,0,0,2,0,1,0,2,0,1,11,0,0,0,0,1,0,0,2,9,1,0,0,7,2,0,6,0,4,4,2,0,0,0,1,4,0,6,3,0,1,0,0,0,0,4,1,3,4
Kank2,8,0,3,5,5,2,0,4,1,1,0,2,5,1,4,3,5,8,2,11,4,0,2,2,6,2,7,4,2,1,3,0,0,1,0,0,6,0,3,0,0,3,6,6,1,10,0,0,3,7,6,7,6,10,0,2,6,1,5,1,4,5,0,7,3,0,3,1,1,8,0,0,2,6,2,0,0,5,5,1,3,4,2,7,1,0,2,2,4,0,2,7,6,0,0,0,3,0,5,0,2,0,4,1,6,5,1,3,3,1,1,7,0,8,6,0,5,3,1,0,3,4,0,0,6,0,2,5,2,5,6,0,0,7,1,3,0,0,1,4,4,1,1,1,7,3,2,1,8,8,4,0,0,3,2,0,0,3,3,0,4,0,0,3,3,6,0,2,1,1,0,1,1,4,2,1,5,4,0,2,2,6,4,0,0,6,3,2
Kcmf1,2,10,0,5,9,9,6,5,5,0,0,5,11,1,9,2,0,6,1,10,0,0,11,0,0,8,6,6,0,0,2,0,11,3,9,2,4,0,6,3,0,5,3,6,0,5,3,3,6,3,2,0,1,0,4,0,2,3,9,4,0,0,2,0,7,7,6,5,1,2,4,0,0,1,1,5,0,6,5,8,0,3,0,0,6,4,0,8,2,5,6,5,0,1,6,0,5,0,8,0,1,0,0,3,0,0,0,0,4,4,0,0,8,8,11,7,0,2,0,0,0,0,9,0,7,5,0,0,4,7,6,5,11,6,0,8,4,5,4,7,0,8,0,6,3,6,7,1,0,4,8,0,0,0,5,0,0,0,7,10,1,5,1,0,0,9,9,7,0,0,1,6,3,0,8,0,0,0,0,5,4,0,8,0,5,4,3,0
Kcnq1ot1,0,25,21,25,0,0,0,0,35,9,0,0,13,1,8,0,21,0,0,13,27,0,25,2,24,0,4,0,0,0,1,0,13,15,0,16,25,0,0,0,11,4,0,27,1,5,0,0,10,24,5,19,0,20,27,0,0,0,21,19,0,3,0,0,0,23,0,0,0,0,0,23,25,2,11,2,17,25,0,0,10,0,5,0,20,0,0,22,26,0,28,14,24,0,3,24,25,0,25,23,0,0,1,17,13,9,0,0,0,7,0,0,0,6,20,16,2,19,20,0,0,0,0,0,0,26,0,0,0,0,14,0,3,0,0,21,6,2,3,0,7,25,24,26,26,1,0,0,0,1,0,33,15,20,28,9,0,0,1,0,0,0,25,0,1,2,1,2,18,7,0,0,5,28,2,4,13,0,0,0,0,1,0,18,0,7,15,5
Kdm1a,0,5,17,1,13,9,0,6,0,0,5,11,0,0,0,2,0,10,0,0,1,6,1,0,0,0,4,0,5,3,0,0,0,1,0,0,0,2,5,8,3,5,6,0,11,0,1,4,8,7,6,4,4,1,0,9,0,0,1,5,7,9,3,0,0,10,6,0,4,10,13,0,7,0,0,2,0,13,1,6,6,0,0,2,0,0,1,0,7,2,0,2,7,4,0,0,9,3,0,0,1,0,9,0,1,12,0,0,0,0,8,3,3,9,0,9,7,4,0,5,5,0,0,7,12,6,9,1,6,0,0,1,0,0,1,0,11,0,0,0,0,1,0,3,4,0,4,0,0,0,2,2,5,1,4,12,3,5,12,0,0,0,0,7,8,12,4,2,3,0,0,0,0,6,1,0,0,0,2,2,9,0,0,0,0,4,0,0
Kif20b,12,10,17,8,0,4,2,1,5,7,10,3,8,11,2,1,1,16,8,4,14,3,9,15,10,12,0,1,9,1,28,3,0,14,2,10,15,12,3,7,4,2,20,5,7,14,1,9,2,10,13,7,5,6,12,5,14,11,1,3,5,14,11,5,7,9,5,1,6,6,16,14,20,6,19,12,9,4,14,7,5,22,9,7,2,7,1,17,4,4,0,4,16,1,8,6,11,6,5,11,7,5,15,5,1,3,9,3,1,4,4,9,5,2,6,13,4,2,6,11,6,5,6,5,14,9,18,16,2,6,16,15,0,10,2,9,22,3,3,11,6,3,4,19,4,19,1,2,0,4,4,19,1,4,12,1,11,10,0,1,7,2,3,3,4,2,3,5,1,2,2,1,5,13,4,2,9,3,13,13,10,14,2,4,3,2,3,1
Kifap3,0,0,0,0,0,0,1,0,8,4,0,0,1,5,0,3,0,0,2,0,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,7,5,0,1,0,0,3,0,6,0,1,0,1,0,0,0,0,8,0,0,0,0,1,0,5,0,1,1,0,1,7,4,1,0,0,1,0,12,0,4,3,0,7,1,0,0,0,0,6,0,5,2,0,0,0,2,5,5,3,1,2,2,1,0,3,9,6,0,0,1,0,0,2,0,5,0,1,0,2,2,3,2,3,0,5,2,2,0,0,3,1,3,0,0,2,1,1,2,0,0,0,5,0,0,0,0,0,0,1,10,7,0,5,2,0,0,0,4,5,0,0,3,0,4,0,0,3,0
Klf3,5,1,2,0,1,0,0,2,0,0,5,1,1,1,2,0,4,0,4,0,2,2,5,2,7,2,0,4,2,1,1,2,3,3,0,3,6,0,0,2,0,0,0,2,2,2,1,3,0,0,0,0,0,0,2,1,0,2,2,2,4,0,0,0,1,0,0,3,0,4,0,0,0,0,1,2,0,0,1,1,7,0,0,4,1,0,4,0,4,1,2,2,4,0,0,6,0,0,1,2,2,0,1,2,0,1,3,0,0,0,4,3,3,0,1,1,3,2,0,0,1,1,2,1,0,0,1,3,1,1,1,1,3,0,2,3,0,4,1,0,0,4,2,1,4,4,1,0,1,0,3,0,4,0,0,0,0,0,0,2,2,2,0,0,3,4,1,2,0,0,2,2,5,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1
Kpna3,0,0,0,3,2,4,1,0,0,0,0,2,3,1,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,6,7,0,3,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,5,1,0,2,0,0,0,0,0,0,9,3,0,0,0,5,2,0,2,0,0,1,3,2,0,0,0,0,0,0,2,0,6,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,8,0,4,5,0,0,0,0,8,0,7,0,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,0,1,1,2,1,0,0,4,1,5,0,0,1,0,2,0,0,0,0,0,0,0,9,0,4,7,0,0,0,4,0,0,0,2,0,0,0,0,0
Kpna6,0,7,2,3,4,6,9,18,0,3,0,0,6,0,0,11,19,3,4,1,14,13,7,13,2,0,9,0,0,0,9,9,6,13,0,4,0,0,0,0,7,0,0,0,7,0,13,10,0,0,16,0,0,0,0,4,14,0,9,0,0,7,8,0,0,0,0,0,3,3,12,8,0,8,1,0,0,3,5,0,9,0,10,8,2,0,14,0,0,0,0,4,3,0,10,0,7,10,0,0,4,0,11,0,0,0,4,6,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,5,0,7,3,4,0,0,0,0,13,0,4,2,0,0,0,0,6,12,6,4,0,15,0,10,0,2,0,13,0,0,0,0,0,0,9,10,5,11,0,0,6,0,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,10,1,7
Kpnb1,15,40,35,15,31,13,30,17,12,26,48,6,23,6,19,2,29,32,7,35,24,12,2,21,3,14,7,41,21,28,13,7,19,27,0,12,29,8,7,34,7,30,0,36,16,7,25,33,22,2,39,1,15,9,3,18,41,40,31,6,21,39,10,24,1,12,0,1,19,16,27,5,52,8,24,42,26,40,17,0,38,2,29,16,3,4,5,8,20,17,4,0,29,8,31,26,16,28,10,2,5,19,0,11,16,39,4,30,3,27,34,42,18,26,5,33,6,14,2,2,5,38,1,17,14,8,0,1,37,7,20,41,11,27,0,22,39,21,21,42,20,10,33,4,0,22,26,40,8,11,5,18,24,0,10,7,7,0,32,19,5,41,29,11,16,25,20,32,27,1,40,24,25,9,12,3,38,1,26,1,38,13,28,17,5,13,39,32
