name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Plekhb2,5.473214301,6.851418661,1.090899734,0.612004899,0,0.238782326,0.460235533,32.21038671,0.481119057,1172.69045,5.279088178,6.976257903,0.947952112,-0.241447253,0.172554993,3,0,0.195070078,1.401081068,0.485898416,0.741767047,19.25565073,0.859173578,1168.686393,5.282172583,6.984122875,0.964180989,-0.162127792,0.162629111,2,,0.238781581,1957.927243,0.460175879,25.71514182,0.602640304,1174.78305,5.279086177,6.976245953,0.947949592,-0.241452782,0.172554824,3,,0.192151016,2.392963248,2.392963248,0.498473486,0.71439822,16.81709739,0.999922337,1169.461733,5.293851404,7.000591017,0.973796088,-0.127412374,0.160670846,2,,0.436061382,427.0040488,122.2681624,4.415667709,0.423878001,1154.0989,5.430605319,6.59495115,0.896243321,-0.138438176,0.134783622,3,,0.232242955,0.006425923,35.19270842,0.022044581,0.484916407,1171.661531,5.232986058,7.036865606,0.999990277,-0.083015845,0.168554887,3
Hs6st1,1.54017859,4.288807021,3.222814738,13.3619139,0,0.584520274,1860500287,9996578116,0.491204561,760.3222399,1.527792569,3.489580423,2.40059361,7.45296151,0.114198141,2,0,0.584520269,9999326340,0.415710547,2170618643,4848369341,0.491205164,762.4148209,1.527792675,3.489580595,2.400593579,7.452961187,0.114198146,2,,0.932007881,0.932013753,1455731610,9991866621,0.482309881,761.0662687,1.521071166,3.548501618,2.487023329,8.026343497,0.111801693,2,,0.780512578,0.936304898,0.936304898,0.817294694,1551875935,8686524383,0.541360061,763.4302542,1.51335384,3.450781085,2.458527996,7.914690786,0.111041237,2,,0.633615594,85910.29577,227842.9762,0.081319583,0.718977843,762.4414873,1.525654638,3.482194446,2.401111225,7.464327015,0.114035463,2,,0.584520143,1861134726,9999988721,6.14E-09,0.491204588,762.4148209,1.527792562,3.489580897,2.40059375,7.452962076,0.114198147,2
Uggt1,3.339285725,4.379965644,1.307035946,1.377058932,0,0.444621773,1.166847081,28.3552751,0.427023479,1039.458815,3.326793985,4.315075173,1.243474124,0.945508842,0.115765719,2,0,0.441856923,13.85587089,0.497061137,2.503045083,30.8301488,0.423385265,1041.533812,3.32599856,4.314591479,1.246719893,0.964659785,0.115775229,2,,0.467685953,1.818274196,0.916860454,11.57250226,1,1041.527408,3.327787715,4.31851736,1.236378385,0.902982839,0.115501657,2,,0.708678137,0.590595715,0.590595715,0.50115904,1.05911643,27.4337868,0.431377066,1043.66634,3.327132618,4.318636576,1.239459609,0.919885368,0.115652521,2,,0.444628313,1.166663776,15.6851243,5.09E-06,0.771833449,1041.551829,3.326716958,4.314644349,1.243395784,0.945357476,0.115757394,2,,0.39893628,0.004139879,33.68994843,0.117813148,0.496483344,1041.726523,3.323965923,4.301142123,1.260351178,1.05652314,0.116419992,2
Actr1b,3.035714291,3.458403379,1.398697261,1.700179311,0,1.008286474,922315963.7,9998741635,0.303872006,1017.590873,3.020703857,3.30289128,1.370113425,1.705044241,0.143982286,2,0,1.008287336,1.008286376,0.507218062,922222609.4,9997724455,0.303872073,1019.683455,3.020704417,3.302891137,1.370113331,1.705044025,0.143982295,2,,1.468266315,1.468259297,627179357.6,9991105694,0.299074482,1019.020717,3.018209672,3.323991232,1.379421269,1.710654982,0.142841282,1,,9999974222,1.467533601,1.467533601,0.498624827,1278.351628,10178.37387,0.29867693,1021.135498,3.018254361,3.323903844,1.379312044,1.710370707,0.142846556,1,,1.009976053,110.3080541,1091.491359,0.010406164,0.300876204,1019.730282,3.021312463,3.299669885,1.366024341,1.690301493,0.144039617,2,,1.008286513,922426643.3,9999939495,8.78E-07,0.303872119,1019.683455,3.020704591,3.302891866,1.370113382,1.705043902,0.143982304,2
Pdcl3,6.303571421,4.570366314,1.91160882,6.426094399,0,1.891097634,1613309450,9998554401,0.537966763,1288.846743,6.289759886,4.271937814,1.391397174,2.565377886,0.144865726,1,0,1.891099308,1.891096009,0.503731291,1613533923,9999919494,0.53796814,1290.939324,6.289759701,4.271937682,1.391397186,2.565377993,0.144865722,1,,5.229607816,2.127912263,271797314,2114011613,0.536047433,1290.737714,6.284751757,4.326303673,1.446444134,2.801648941,0.146031084,1,,1.484681222,3.427839686,3.427839686,0.645237558,2578026313,9999893731,0.999993965,1292.837151,6.28417108,4.287222279,1.418732885,2.698244825,0.145071637,1,,6.20488304,3476393103,1236899525,2.281149596,0.537974072,1290.939325,6.289830554,4.272016235,1.391399358,2.565362137,0.144867684,1,,1.891109608,1238630560,7676605898,0.0006139,0.537954586,1290.939324,6.28977228,4.271924016,1.391393426,2.565365444,0.144865702,1
Rnf149,2.174107153,4.107207079,2.093172271,6.235258513,0,0.466765342,3.135626243,35.83494566,0.4668635,878.5023475,2.161897563,4.126871156,1.918031091,4.065892113,0.088022641,2,0,0.40496464,2.416524415,0.499256459,6.795801835,30.30514801,0.772370751,879.9099785,2.162161326,4.085135846,1.905455689,4.080041953,0.085731138,2,,0.466765399,1873.953665,3.134843668,35.83510293,0.466861678,880.5949284,2.161899842,4.126873776,1.918030475,4.065888085,0.088022727,2,,0.394630843,4.130898629,4.130898629,0.503438856,7.208707652,29.64515707,0.86611847,881.8619398,2.162142555,4.073199941,1.903480343,4.095531479,0.085212878,2,,1.684479308,392.4068847,119.0383782,3.317475814,0.42981724,879.7878772,2.168321533,4.027303643,1.845763651,3.760444379,0.083459042,2,,0.395816889,2.780133819,2234940682,17115509.88,0.469951153,879.7606499,2.165929499,4.038687638,1.860619258,3.843779379,0.083843653,2
Map4k4,2.776785726,4.763407242,2.250521688,6.836342815,0,0.725358279,1212584020,9997040818,0.467169553,980.86886,2.750402491,4.543805595,2.04964661,5.158655776,0.12684427,2,0,0.632251124,0.85823545,0.464438156,1115406.21,9024031.843,0.469023865,982.9577889,2.751046099,4.535030125,2.042802141,5.125764188,0.126716086,2,,0.749936548,4.07740035,1041138084,9952410456,0.462357683,982.9427311,2.748812343,4.574109752,2.0732547,5.28135946,0.12722553,2,,0.567878622,1.605116686,1.605116686,0.504109777,1109508350,9996214955,0.46590678,984.9889275,2.749280995,4.543784637,2.056101532,5.207154102,0.126726114,2,,0.726848061,107580.4908,870597.5988,0.002007036,0.467238747,982.9614564,2.75034678,4.54359571,2.049645288,5.15878092,0.126841687,2,,0.725358303,77539435.51,639266884.4,1.00E-10,0.467169532,982.961441,2.750402142,4.543805104,2.049646689,5.158656514,0.126844261,2
Il1r1,2.397321429,3.392250273,1.727422352,2.868741824,0,1.062001963,1618127026,9999892161,0.371757028,929.67203,2.368099168,2.967346905,1.591213262,2.744504216,0.160155737,2,0,1.06200275,1.062001097,0.508992664,1598404662,9878041493,0.371756882,931.764611,2.368105024,2.967349837,1.591210803,2.74449045,0.160155797,2,,1.59467974,1.594685948,1165685973,9947752298,0.362784684,929.8375791,2.361459935,3.011074741,1.626937305,2.86375574,0.157158541,2,,4.010745312,1.611827635,1.611827635,0.991836592,53639.2412,443970.0763,0.366134964,931.9676829,2.357836964,2.995209503,1.628793934,2.886347963,0.157107101,1,,1.114898565,5638105.631,25664497.23,0.049810545,0.371757906,931.7646158,2.368099439,2.967350232,1.591213947,2.744505494,0.160155744,2,,1.062001641,1618076092,9999582101,0.000605657,0.371756956,931.764611,2.368099042,2.967347244,1.591213338,2.744504296,0.160155736,2
Il1rl1,8.43303582,32.5140269,3.624347784,16.36793483,0,0.219515115,7.37337808,639.5217012,0.476286733,1221.66276,8.429097479,31.2373871,2.971136306,10.11615265,0.28148632,2,0,0.82930825,0.18035664,0.500159916,178887813.4,9992243203,0.523672768,1222.276358,8.262249652,29.30072585,2.943485278,10.16695646,0.278400963,2,,3.177277655,0.220202179,6.480112178,604.3784176,0.474147529,1223.707963,8.440971889,31.39744468,2.978600671,10.15915588,0.28156559,2,,0.162588746,1.295810264,1.295810264,0.540474597,165558641.4,9999986330,0.525632871,1223.570558,8.265059498,28.8364929,2.934257955,10.17620746,0.277584598,2,,0.21951912,7.377480386,639.7749116,1.49E-06,0.476294704,1223.75549,8.428964881,31.23705857,2.971168693,10.1164245,0.281485285,2,,0.219502988,7.370144814,639.3765446,1.43E-05,0.476290669,1223.75594,8.429224351,31.23686066,2.971010656,10.11521493,0.281487763,2
Mrps9,3.125000005,4.495000018,1.608744002,2.799680929,0,0.465076009,1.734213466,34.48126665,0.425758081,1015.12126,3.087913824,4.556891637,1.470487916,1.79867309,0.136147694,2,0,0.006439367,1.739485059,0.001748227,11.96918164,34.7952399,1,1007.199194,3.103236763,4.230375221,1.371859525,1.723673675,0.109377761,3,,74.0046347,0.465076462,1.723080068,34.4567503,0.426001179,1017.213883,3.087910586,4.556898707,1.470491537,1.798685304,0.136147733,2,,2.056218372,0.000220453,0.000220453,2.23E-05,197.2244184,424.811651,1,1008.54648,3.066323335,4.201707877,1.419621184,1.974763019,0.107087416,3,,631850.8629,232868627.3,114.6624205,2272689.088,0.405277383,1013.505005,3.112116149,4.319260759,1.342056148,1.441702589,0.124855255,2,,0.402870831,1.00E-10,34.2991757,0.609393702,1,1015.3833,3.07737085,4.478408375,1.456712277,1.818939617,0.131486458,2
Fhl2,4.267857141,5.606619873,2.156940497,7.485055626,0,0.767359109,10.60176231,127.7374853,0.494815878,1152.439839,4.25187612,5.680267713,1.825758987,4.075405307,0.147375098,2,0,1.475082245,0.02776056,0.996279729,829.5921255,2962.203168,0.971838014,1148.529163,4.269747582,5.170124453,1.65849684,3.559491394,0.128923531,2,,0.767363442,926.0674447,10.5927297,127.7305199,0.494828176,1154.53242,4.251868763,5.680226663,1.825753263,4.075385,0.147374637,2,,0.028633059,2.34634025,2.34634025,0.994289137,2238945987,9725734202,0.999997408,1150.210521,4.134065361,5.254273015,1.743768501,4.022871391,0.127680865,2,,106.462226,63067.65443,388.6678563,153.7042207,0.590688476,1154.040411,4.260258804,5.503475477,1.707026527,3.465126507,0.143304126,2,,0.687658861,77232770.5,1560577794,3159995.506,0.520131787,1154.028989,4.261050466,5.502187689,1.706508827,3.463538794,0.143281526,2
Tpp2,1.785714285,2.42928571,1.430363194,1.857329885,0,0.827825192,914522777.7,9983178328,0.243769775,820.156126,1.763460601,2.355558283,1.368717721,1.539878298,0.056695229,2,0,0.828078273,0.825229967,0.493637689,190.8554791,2095.833126,0.242790483,822.2495818,1.763448793,2.355508591,1.368701494,1.54002891,0.056696085,2,,1.173774608,1.173443724,100.5583518,1809.280298,0.23770911,822.1866266,1.763985008,2.359291746,1.368372214,1.528252754,0.056529261,2,,9999634985,1.17457791,1.17457791,0.525161156,3993.318976,37401.8996,0.239631525,824.2981391,1.763986117,2.3592955,1.368366812,1.528122045,0.056528728,2,,0.827533214,23259.01307,254133.0698,1.03E-10,0.243702523,822.2487164,1.763409886,2.355581988,1.368641097,1.539519557,0.056698488,2,,0.827825184,915139861.4,9989913419,4.96E-08,0.243769793,822.248707,1.763460595,2.355558359,1.368717765,1.539878423,0.056695228,2
Kdelc1,1.741071424,2.587133704,1.61839183,2.936957025,0,0.703653675,3.089425785,29.61332077,0.317319739,812.2550795,1.730554788,2.539187695,1.553274195,2.453969259,0.070958771,2,0,0.703687282,0.703613586,0.497689716,3.089368328,29.61276964,0.317321572,814.3476605,1.730552407,2.539185475,1.553272896,2.453963638,0.070958653,2,,0.80712369,1.672772447,1.994171602,24.52381795,0.331088935,814.3380156,1.730712245,2.542894948,1.551093679,2.424422656,0.070806088,2,,8.144811633,1.032192386,1.032192386,0.499749414,4.243105937,28.31959821,0.330296636,816.4456383,1.730926715,2.541313435,1.549737244,2.422235474,0.070763372,2,,1.106701038,61.99331349,86.67319233,0.634177854,0.288255995,814.3679404,1.730771945,2.542534281,1.559561393,2.486068981,0.071310965,2,,0.703612798,3.089821868,29.63950085,0.000132783,0.31720534,814.3476755,1.730551207,2.539192644,1.553281258,2.454006705,0.070959177,2
Ercc5,2.053571469,5.72034171,3.490407942,18.69892412,0,0.455611473,1181119021,9999292497,0.533234229,844.5279654,2.040835373,5.31516013,2.7312479,9.897191455,0.1204635,2,0,0.868139849,0.326850991,0.586564149,2509958045,9999996094,1,846.451883,2.041844016,5.178472678,2.641329719,9.276963667,0.118373922,2,,5.633050772,0.459917608,185026356,1678366932,0.533370874,846.6067937,2.03997353,5.331675657,2.746879539,10.01936334,0.120627584,2,,0.315332993,1.556620264,1.556620264,0.544315553,1832885562,9999970194,0.806742007,848.3770333,2.039941065,5.181097539,2.65897436,9.444162747,0.118045422,2,,0.529669234,3242.552534,10662.46438,0.166283104,0.536562719,846.6277809,2.042539213,5.323179026,2.729445835,9.875592221,0.120563856,2,,0.455611408,1180909295,9997516034,3.72E-06,0.533234452,846.6205464,2.040835725,5.315161314,2.731247872,9.897190494,0.120463517,2
Col3a1,11.70089292,20.28728001,1.992217338,5.204883823,0,0.26815862,1.895126964,190.5087967,0.476232964,1428.719104,11.05311406,25.30722638,1.94651354,3.393791943,0.341407739,2,0,1.630328002,0.007671833,0.996961296,32.34129403,406.2715117,1,1375.390833,11.94222943,18.62413236,1.513960735,2.22958675,0.250500874,2,,357.367943,0.268160605,1.893748139,190.5151512,0.476224202,1430.811685,11.05312426,25.30726449,1.946521213,3.393833466,0.341407914,2,,1.769840419,0.00787139,0.00787139,0.001383796,126.0236041,2160.1923,0.62729818,1376.49138,11.51622029,17.8148916,1.529910913,2.396652818,0.24328987,2,,7.460304716,58880.11488,1125.752991,54.88042093,0.511052715,1406.06659,11.68891559,19.60763684,1.35295596,1.178962637,0.296402868,2,,0.240640752,1.00E-10,260.6278332,0.035475488,0.4788129,1422.18559,10.8931014,23.07311901,1.819651664,2.947748825,0.329161913,2
Col5a2,52.5714289,26.04083437,1.599825442,4.212921541,0,2.126369547,216129228.4,9995012433,0.535245502,2179.572732,52.479375,25.25217672,1.279304278,2.101511885,0.366459659,1,0,3.060248274,1.806270321,0.504905704,232381391.1,9999905197,0.53685121,2181.48145,52.4905305,24.79889716,1.239155112,1.981147196,0.366162566,1,,26.8360267,2.139183341,76866.93236,3805248.272,0.536945953,2181.655201,52.50068085,25.29573213,1.285473152,2.125077394,0.366499803,1,,1.706807698,4.737621366,4.737621366,0.517724147,204309920.5,9999769239,0.538649384,2183.323304,52.4665897,24.80724358,1.257956722,2.072196535,0.365883497,1,,4.205051643,1426958272,1398732762,0.977426712,0.535084353,2181.665327,52.4756984,25.24888642,1.279304756,2.101678263,0.366447695,1,,2.131731232,143864731.3,4415112848,0.000874766,0.803421403,2181.757568,52.39833234,25.18028941,1.280298028,2.108033686,0.366180852,1
Sdpr,1.84375002,7.238574578,3.389034314,15.29230399,0,0.237491191,6.811499708,124.4220729,0.444174616,747.8668556,1.81479381,7.072843935,3.006861797,10.70824426,0.120081635,2,0,1.306846443,0.192412384,0.540195648,925541369,9999993009,0.484839728,749.3350495,1.814052976,6.874399398,2.955309048,10.47428562,0.116999923,2,,0.237490066,111215.2207,6.811297369,124.4200909,0.444172549,749.9594365,1.814796701,7.072861703,3.006858614,10.70820754,0.120081796,2,,0.748566023,0.171360135,0.171360135,0.138098697,4723367.237,49298891.79,0.493072501,751.2947632,1.815510325,6.725206302,2.910510969,10.23896078,0.115506808,2,,0.437434146,435.2539989,434.3982478,0.922868865,0.490709287,749.876122,1.817387372,6.937570631,2.938834588,10.22283507,0.118768982,2,,0.226184578,379813437.8,9802253965,12572639.86,0.492672975,749.8600737,1.817843731,6.923090812,2.931531003,10.17248614,0.118608325,2
Asnsd1,1.374999999,3.073051977,2.44106617,9.385629112,0,0.398926955,2.144654285,17.94434813,0.485687724,719.6021131,1.365659123,3.063921783,1.995857944,4.445110791,0.103352807,2,0,0.328846982,1.907300883,0.48813483,3.942488355,12.65365133,0.854803658,720.2809139,1.365709927,3.06113725,1.996204118,4.50795263,0.100027489,2,,0.398926933,9030890.26,2.144653334,17.94355861,0.485708976,721.6946941,1.365659191,3.06392169,1.99585776,4.445109716,0.103352805,2,,2.705688532,0.131354867,0.131354867,0.024868612,18.66431057,20.00176719,1,718.539348,1.351394974,2.782930772,1.761618708,3.405486515,0.078739824,2,,3965.496086,896481.5337,52.33842983,20558.07949,0.302904142,718.867064,1.374296549,2.881513743,1.761269883,3.226048242,0.086896823,2,,0.335057557,0.000287779,9913794274,580729997.5,0.902084333,720.055542,1.36414895,3.029762728,1.971069705,4.377305149,0.098499662,2
Stk17b,1.049107147,3.780680109,2.522898093,6.909177051,0,0.224699215,2.423483387,53.48048839,0.248561264,598.6265772,1.038082815,3.71448916,2.442715363,6.233048359,0.078854518,2,0,0.174361965,0.842366959,0.50129333,4.671869069,76.93090893,0.256991138,600.5849368,1.037355278,3.691891636,2.437598992,6.248240043,0.078147095,2,,11.47585644,0.22472009,2.367180758,53.28687462,0.248493604,600.7191171,1.038089681,3.714551302,2.442720709,6.232963665,0.078855387,2,,0.162317243,1.471516605,1.471516605,0.505636754,4.230075665,74.26058329,0.258746087,602.6438649,1.037125586,3.681753179,2.435385443,6.252488198,0.077868067,2,,0.227515998,5.614187259,66.12309671,0.04977781,0.261094737,600.7198245,1.037264919,3.698741389,2.438560176,6.236675448,0.078629732,2,,0.215519079,2.305140785,77.10897635,0.068949391,0.254747883,600.7056486,1.037795768,3.699860604,2.437255038,6.225655519,0.078620657,2
Sf3b1,10.41964287,7.769731658,1.072923709,1.25021612,0,0.743120944,1.946339867,67.71086487,0.550247223,1511.731648,10.29074664,8.299162293,0.970906664,0.317735254,0.201169668,2,0,2.682725807,0.161485255,0.98247465,64.87152648,331.3526711,1,1495.899281,10.35244616,7.576174218,1.013411574,0.966301392,0.17175295,2,,0.743107551,20970.05847,1.946185283,72.42905978,0.514394626,1513.824223,10.29077612,8.299190456,0.970892415,0.317683571,0.201169634,2,,0.179301877,4.131134717,4.131134717,0.971964276,28.6907902,197.8142495,0.999998096,1497.912834,10.34371848,7.590341628,1.027608705,1.020901218,0.171642195,2,,11681.73454,10914296.74,399.5970715,29427.563,0.478427759,1503.229791,10.41263268,7.5896008,0.8149852,0.163703962,0.180907396,2,,0.64481608,1.01E-10,62.14331671,0.187203562,1,1509.067011,10.2564817,8.112140485,0.968684737,0.433304352,0.194220001,2
Coq10b,1.910714282,2.738818417,1.273196709,0.996087339,0,0.416394884,19.915286,9998999196,0.213252928,834.0166933,1.881626535,2.687806872,1.229357554,0.800138455,0.080453084,2,0,1.466089969,0.331140079,0.498879798,1.374525979,30.41863195,0.231080142,835.8229937,1.881158265,2.677663379,1.22571058,0.809218401,0.079173402,2,,0.39774937,62.95138969,0.850970016,26.16225556,0.235338867,836.086157,1.881327532,2.678586544,1.22429981,0.796203644,0.08004341,2,,1.30738994,0.529845055,0.529845055,0.493162322,0.981812673,26.40686944,0.237048268,838.1679757,1.880967754,2.677042383,1.222978022,0.795405667,0.079870648,2,,0.804493478,16.55544389,12.02926634,2.135315707,0.667433434,836.0163473,1.872197322,2.63924258,1.222064863,0.854862288,0.078011843,2,,0.336830995,3.71E-10,7.747164403,0.281216399,1,836.106994,1.874707584,2.656959322,1.224504072,0.832854386,0.078950835,2
Hspe1,16.91517871,13.64723905,1.735203017,3.632432129,0,1.407187588,427330296.2,9999589656,0.516432906,1723.826593,16.82316522,12.3819802,1.461971616,2.500437362,0.254803986,1,0,1.407187716,1.407187417,0.544545152,427338531.4,9999782239,0.516433163,1725.919174,16.82317277,12.3819844,1.461971298,2.50043537,0.254804039,1,,2.087211776,2.087078002,237005613.2,7644801526,0.508011386,1724.887548,16.79576731,12.85291853,1.544059711,2.760373561,0.254428637,1,,1183640520,2.087130564,2.087130564,0.516874166,599787495.8,9999841774,0.508011989,1726.999416,16.79579039,12.85299895,1.544059844,2.760363356,0.254428965,1,,1.408396641,23662.37575,547841.8244,0.000429345,0.516555428,1725.920193,16.82962901,12.38050878,1.461493188,2.498456609,0.254835936,1,,1.407182839,408187074.1,9551758339,1.29E-05,0.516426358,1725.919174,16.82311274,12.38198095,1.461974004,2.500447517,0.254803721,1
9430016H08Rik,1.544642864,3.160559484,1.953061509,5.114631024,0,0.266656042,0.698939418,8.078952553,0.689025616,751.0104365,1.536645939,3.046208434,1.598499025,2.239779534,0.074068728,2,0,0.231450933,1.761611607,0.480570933,1.345831329,16.9501142,0.380146839,752.2437745,1.536341016,3.079576096,1.640915182,2.473324248,0.073572792,2,,1570626512,0.266650292,0.698913604,6.151668869,0.904885256,753.1030175,1.536649037,3.046214085,1.598490843,2.239736181,0.074068596,2,,1.505362288,0.37804626,0.37804626,0.495130388,0.95055642,9.939155056,0.588725205,754.8868459,1.535611975,3.056207992,1.609761916,2.303140959,0.073648883,2,,17.81610108,4383.617056,46.5660551,119.8640232,0.319740571,750.6475766,1.54159899,3.051755082,1.627201617,2.502455854,0.068771332,2,,0.257655395,1.00E-10,9.159890219,0.35227352,1,752.415615,1.532534137,3.095305795,1.667144394,2.596740652,0.075121901,2
Bzw1,5.638392846,5.849334788,1.757706446,4.178370413,0,0.821968591,5.440056174,91.27375071,0.469655178,1266.084324,5.601914517,6.031183693,1.486087561,2.299219128,0.18693087,2,0,2.240018457,0.276273961,0.943494175,25.85185204,99.83272529,1,1255.677457,5.793408598,5.436828347,1.271667661,1.738005274,0.162813756,2,,0.821972294,2350.687531,5.438212265,91.27310833,0.469660909,1268.176906,5.601913633,6.031171777,1.486088288,2.299226276,0.186930841,2,,8.13E-10,3.364135687,3.364135687,1,3463325.621,14421329.23,0.976399336,1249.371578,5.605454076,5.265095625,1.324634916,2.145170943,0.146311744,3,,40471.13865,21353833.9,318.8420733,68393.83633,0.472618921,1265.690415,5.631163615,5.650019633,1.277541978,1.534868757,0.177523176,2,,0.654518816,29.6702733,1933841018,5267903.176,0.493843039,1265.840901,5.609231879,5.746418309,1.345429354,1.793101643,0.179600126,2
Clk1,1.254464298,5.197493189,8.102444224,91.5297577,0,0.686026863,5436814633,9941717918,1,697.4887406,1.254456819,2.828434642,2.471484139,9.009471208,0.123585266,2,0,0.686027469,0.686027148,0.506136357,5400015089,9886741282,0.99875342,699.5813216,1.254456383,2.828432814,2.471483433,9.00946593,0.123585201,2,,1.10706804,1.107065914,4421597516,9994750429,1,697.3555811,1.251208122,2.870660928,2.605424641,10.33652171,0.123115028,2,,917767.845,1.107058853,1.107058853,0.540992829,5336948622,9999792843,0.65267115,699.4675069,1.251221756,2.870693485,2.605430193,10.33655765,0.123116301,2,,1.355639387,9877106036,4802337545,0.976078164,1,699.5813216,1.254459199,2.828442577,2.471486721,9.009490596,0.123585561,2,,0.686029912,3638888347,9930253623,0.000240121,0.670075808,699.5813215,1.254458463,2.828428914,2.47147896,9.009432991,0.123585172,2
Ppil3,2.263392847,3.284930612,1.229809588,0.851989945,0,0.298684219,0.566758618,21.6089441,0.303487369,882.7937775,2.235602609,3.226573334,1.177810495,0.593337933,0.072441209,3,0,0.821313286,0.021515534,0.98360376,1.212975463,7.673391933,1,884.2680223,2.236645961,3.213807178,1.19571249,0.705314641,0.069239312,2,,763.2588491,0.353248644,2.933155442,9990812777,0.20028941,885.4462328,2.234387728,3.254824996,1.181942923,0.546045559,0.075633693,2,,0.226743865,1.870636853,1.870636853,0.497840928,0.772208846,26.77292034,0.26613608,886.643834,2.237365134,3.227304762,1.181885378,0.616080542,0.071304077,2,,0.408089025,4.533186879,9.140546687,0.864788526,0.889863002,884.6782809,2.230434313,3.205144995,1.187792448,0.671982378,0.070902367,2,,0.271508169,3.12E-07,7.989647778,0.145012549,0.983266596,884.7848546,2.232925605,3.219540456,1.182187035,0.62331246,0.071727641,2
Orc2,2.205357164,4.207598378,2.033513425,4.969196611,0,0.458730357,3.257993509,45.84376575,0.390005045,882.2555215,2.172332989,4.144444223,1.854776105,3.518022208,0.107933741,2,0,0.381314576,1.782403179,0.497159206,6.286827085,61.40734401,0.394887946,883.5773325,2.171784158,4.095208697,1.832988923,3.463738825,0.105373957,2,,0.458732,716.3133702,3.256043207,45.84610977,0.389998178,884.3481024,2.172330732,4.144460802,1.854786303,3.51806855,0.107933781,2,,1.595710053,0.616016381,0.616016381,0.500558901,3.872979324,47.55993361,0.394295335,886.376662,2.17111523,4.13360046,1.844608733,3.473222789,0.107593275,2,,23349.92203,9614859.59,158.0239084,61377.0891,0.427983628,883.658984,2.180630383,4.040286257,1.778316136,3.205670623,0.105350609,2,,0.389129101,1.424337255,191305159.3,1137867.441,0.428061721,883.6653869,2.177161466,4.050068386,1.791460482,3.267700201,0.105374154,2
Ndufb3,3.933035735,2.508508002,1.210523772,1.58992254,0,2.579336813,2373332264,9999470307,0.364631947,1079.993196,3.908290341,2.392100083,1.084064085,1.18549218,0.115880263,1,0,2.579336228,2.579336334,0.522564418,2373347507,9999541476,0.364631778,1082.085778,3.908290352,2.392100227,1.084064029,1.185491824,0.115880265,1,,3.820185781,3.812826309,39.85649295,129.5885457,0.664221229,1082.108543,3.887670577,2.390805371,1.122881136,1.331373265,0.115122115,1,,2.917330653,3.592460958,3.592460958,0.508967246,1439041717,7215982142,0.357967122,1083.93815,3.906756648,2.405602908,1.098999718,1.218934151,0.11548914,1,,2.583294517,118055920.1,493443165.6,0.001535047,0.364639491,1082.085778,3.908302403,2.392108019,1.084065969,1.185496225,0.115880412,1,,2.579336918,2373217927,9998983747,7.33E-07,0.364632103,1082.085778,3.908290343,2.392100128,1.084064163,1.185492483,0.115880263,1
Cflar,1.160714287,3.070054928,2.59106729,7.937375859,0,0.62843874,268614.4877,543297.2708,0.912952429,670.4398177,1.130843616,2.612640266,2.179000033,5.625210369,0.07710314,2,0,0.620149031,0.620148895,0.532894827,2164849994,9999601943,0.408276942,672.4091434,1.137464768,2.631413058,2.17285383,5.56107629,0.077446787,2,,0.98195097,0.980222763,250200.3957,1500361.104,0.399459528,671.4619513,1.132775097,2.654827999,2.2198194,5.827354382,0.074416092,2,,5205898.813,1.003077087,1.003077087,0.511585339,8455761522,9999990120,1,673.7875997,1.122639277,2.625621005,2.231181746,5.942432851,0.073916843,2,,0.62882383,10100.12152,23837.75302,4.25E-10,0.781987989,672.5318009,1.130966841,2.61183529,2.178548658,5.623339999,0.077105449,2,,0.620148783,2164838789,9999550442,6.51E-06,0.408277055,672.4091433,1.137464749,2.631413435,2.172853978,5.561076789,0.077446787,2
Casp8,1.415178576,2.550121126,2.070778677,5.215282462,0,0.924790888,2341194822,9998596136,0.361217833,741.8602696,1.396695132,2.360721384,1.825795793,3.869901744,0.062347499,2,0,0.924787671,0.924792344,0.496235026,1926111982,8225795968,0.361221678,743.9528506,1.396692773,2.36072177,1.825798721,3.869918044,0.062347428,2,,1.430930618,1.431622356,3027708.45,17396883.15,0.349319675,743.6235931,1.394688733,2.38016552,1.860804827,4.03491276,0.061213227,2,,9999993126,1.43113795,1.43113795,0.527779351,29417938.88,89215742.03,0.349348716,745.7354595,1.394720999,2.38030589,1.860827984,4.034895201,0.061214301,2,,0.924792057,2309220647,9861983072,1.68E-06,0.36121713,743.9528505,1.396695565,2.360721959,1.825795456,3.869899132,0.062347517,2,,0.924790835,2341376309,9999370978,0.000491892,0.361217858,743.9528505,1.396695112,2.360721439,1.825795832,3.8699019,0.062347499,2
