name,mean,fano,skewness,kurtosis,telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,cross-talk,la1,la2,q1,gamma,nu,p+crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Rbm24,0.021276596,1.978723404,9.539955532,89.01075156,,1.00E-10,7.71E-09,532977.2323,0.127863487,34.67755596,0.01136886,1.626221702,12.92178098,174.3480367,0.054607669,2,,219.5542871,1.00E-10,0.451356402,1.41E-08,3949520566,0.127863411,36.78864705,0.011368867,1.626222035,12.92177758,174.3479335,0.05460765,2,,2.50E-10,2.75E-07,1.93E-08,9399.703283,0.127885406,36.78864712,0.011368142,1.626240105,12.92222298,174.3595418,0.054605977,2,,0.170523947,1.00E-10,1.00E-10,0.480325988,8.03E-09,79741.43789,0.127864892,38.92306512,0.011368871,1.626221776,12.92177507,174.347873,0.05460767,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rbm33,0.989361701,2.139670563,1.717837164,2.991870718,,0.188887033,0.318665202,8.664417255,0.306687238,517.4748216,0.97856939,2.060827601,1.544554103,1.886490766,0.108749894,3,,1.571972476,0.160671768,0.498677347,0.533471675,8.88553222,0.315373066,519.5191398,0.97786874,2.062995978,1.550904268,1.918092103,0.108492919,3,,0.188768059,25.48641562,0.315994184,8.677864132,0.306085698,519.5859356,0.978427929,2.060705012,1.544603501,1.886721717,0.108739627,3,,1.337514547,0.270660045,0.270660045,0.489386809,0.440853765,3.175913018,0.860144507,521.6843323,0.978214582,2.061608424,1.546965204,1.899170443,0.108595642,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rbm41,0.117021277,2.155706007,5.753572207,37.61587446,,0.09162694,1963305453,9996272003,0.265380002,136.121548,0.107454176,1.796815627,5.101866914,30.08321739,0.068180405,2,,9998327619,0.091626721,0.597332142,21663714.03,44415128.79,0.265380441,138.2326391,0.107454226,1.796817022,5.101867308,30.08321502,0.068180425,2,,0.167404749,0.167253101,45927.02998,259034.8975,0.264880602,138.1894848,0.107229361,1.793752382,5.111909129,30.24616984,0.067828545,2,,65725.25139,0.167298032,0.167298032,0.512367841,6071.110659,17562.26025,0.264680259,140.3239859,0.107232781,1.793784635,5.11181231,30.24464228,0.067831562,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rbm43,0.074468086,2.068389057,5.935273445,36.66972035,,1.09E-10,1.80E-09,3313116789,0.086766341,92.57505266,0.065863744,1.877481684,6.022943176,38.50437244,0.022083183,2,,0.190898072,0.000278173,0.485077286,0.009016474,9999836024,0.087208843,94.68671377,0.065810476,1.877057276,6.026457454,38.55754929,0.022024589,2,,0.17394607,1.33E-09,2.19E-08,9988034056,0.086766405,94.68614376,0.065863739,1.877482146,6.022943842,38.5043788,0.022083166,2,,1.50E-05,8.24E-05,8.24E-05,0.490551879,0.000360189,402536881.3,0.086776793,96.82058607,0.065815499,1.877437786,6.025304131,38.5363841,0.022087244,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rc3h2,0.5,2.75531916,2.703965193,7.12783055,,0.095321451,1.062765638,450.7785872,0.150849819,328.3758734,0.480528989,2.627516839,2.659991816,6.821462141,0.028465861,2,,151213.1044,0.095321289,0.501156037,2.130457843,450.777616,0.150849696,330.4869645,0.480529236,2.627517178,2.659990601,6.821453749,0.028465874,2,,0.169104839,0.16911102,0.917329158,411262.7935,0.148897901,330.4538892,0.480707742,2.629699453,2.660631578,6.82020091,0.028179779,2,,1060601457,0.16910641,0.16910641,0.508683752,1.803394797,64246764.51,0.148896761,332.588307,0.480706364,2.629698248,2.66063425,6.820217502,0.028179953,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rcan3,0.797872343,2.735461003,2.706052556,9.635208998,,0.240904057,1.289563622,12.48284852,0.404499459,455.1122658,0.787477925,2.622176954,2.294581959,5.604394084,0.162247781,2,,0.130824916,2.06940512,0.143283953,7.031725687,13.63245777,0.684701993,456.1190069,0.795232398,2.547434537,2.238678436,5.399580753,0.159604684,2,,0.24090071,256.9530114,1.288233989,12.45938185,0.405236303,457.2233572,0.787483968,2.622149288,2.294545309,5.604184822,0.162247795,2,,2.212576675,0.345565646,0.345565646,0.376976396,2.779863633,6.354011793,0.981090934,458.9614717,0.785910564,2.612318286,2.300879181,5.678199888,0.161254973,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rcbtb1,0.648936169,2.02319498,2.072284104,3.651810311,,0.44542597,1268576180,9995851672,0.22295038,418.4252191,0.608848608,1.800566294,1.990359162,3.740297465,0.088091678,2,,0.445426051,0.445425989,0.496261729,1267022675,9983600597,0.222950565,420.5363102,0.608848721,1.800566499,1.990359077,3.74029678,0.088091667,2,,0.657530641,0.657532238,4.467002632,57.16035798,0.196436314,420.3060928,0.611062286,1.811172725,1.988820294,3.713907513,0.087621767,2,,187644907.1,0.657530669,0.657530669,0.500174005,8.930947169,57.16102969,0.196435893,422.4405109,0.611062527,1.811172825,1.988819519,3.713903175,0.087621797,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rcor1,0.851063829,2.723936181,2.042472233,3.806830785,,0.186660442,1.38654592,109.8862745,0.165197174,461.1398301,0.829152715,2.607441564,1.964211027,3.297961185,0.131014615,2,,50.59938611,0.186654032,0.494922324,2.814271098,111.8460953,0.165310248,463.2509986,0.829150498,2.607433077,1.964219775,3.29802806,0.13101372,2,,0.309837029,0.309901406,1.098432914,155.8624306,0.16074473,463.1317957,0.830175448,2.610742781,1.961315679,3.274370138,0.130978722,2,,222.6128706,0.309840079,0.309840079,0.49919498,2.213116668,157.621458,0.16073629,465.2662163,0.830234727,2.610758501,1.961195986,3.273768503,0.130981873,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Reep4,0.904255322,1.954568215,1.941409658,4.431189325,,0.647113335,3.823959652,24.88103954,0.252411342,502.7741325,0.888687321,1.87149881,1.786433786,3.295528623,0.156371138,2,,4.868820047,0.609254465,0.508649812,11.9582116,42.43607021,0.255373104,504.8789719,0.888365569,1.869303364,1.78482718,3.293638523,0.156231654,2,,4245.965166,0.64711697,3.823437602,24.88070071,0.252417372,504.8852236,0.888688886,1.871499312,1.786433653,3.295529373,0.156371189,2,,2.834050885,0.868019126,0.868019126,0.397449826,7.29337689,33.12690107,0.253746754,507.0097102,0.888664865,1.871043375,1.786609802,3.298920178,0.1562949,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Reep6,0.414893618,1.508183309,2.215346652,5.053295171,,0.39319804,3.019358438,49.06763837,0.100180842,328.7418264,0.405355373,1.446357977,2.121057077,4.477976401,0.016904946,2,,0.394355144,8.909785569,0.495961886,490.7033922,4493.313225,0.108017746,330.8589064,0.405150581,1.445829481,2.12236943,4.488091747,0.016796224,2,,0.639008016,0.598650844,2.143995796,50.01320589,0.097166819,330.8418971,0.405406608,1.447205965,2.122944787,4.488249407,0.016732109,2,,79.09464981,0.620792195,0.620792195,0.501380693,4.177816807,46.78376495,0.097785117,332.9763878,0.405446655,1.447462255,2.123395683,4.4908847,0.016668635,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rerg,0.478723406,1.987943269,2.77544714,9.958868919,,0.090115965,0.220725054,1.650251142,1,349.5318518,0.476273922,1.873978062,2.289749476,5.383281165,0.108639497,2,,0.088417984,1.414909557,0.485911642,0.480680786,3.323707886,0.54921196,351.5663549,0.475749321,1.883821325,2.316008915,5.558253583,0.109303467,2,,5826.434963,0.090114715,0.220717005,3.97269532,0.415396371,351.6429429,0.476274076,1.873976218,2.289746698,5.383265316,0.108639398,2,,0.089684215,2.673268559,2.673268559,0.572302912,0.585432774,8.867360475,0.21799915,353.6571043,0.47533169,1.88856221,2.329998145,5.65290885,0.109575678,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ret,0.05319149,2.14680851,7.518850622,59.83077301,,0.021310847,1.837011311,53.05311554,0.149866987,74.48498716,0.044780769,1.777074246,7.377785755,60.00900287,0.070008464,2,,0.021306312,0.021314973,0.584812945,1.837360495,53.07794613,0.149866149,76.59607826,0.044779728,1.77708255,7.377885263,60.0105879,0.070008119,2,,0.060363414,0.031587583,1.803669478,54.80792493,0.149868314,76.58928467,0.044754368,1.775952529,7.380358015,60.06965021,0.069911721,2,,4821464.483,0.041980256,0.041980256,0.47349127,3.80858816,50.53172689,0.151653034,78.72375654,0.044675865,1.773109904,7.384677711,60.17432943,0.069830891,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rffl,0.244680853,2.320536545,3.591645138,13.04123834,,0.065590565,1.380615691,204467.4679,0.138531131,214.2803975,0.220470228,2.073541553,3.519423701,12.69451445,0.044107146,2,,0.066390876,0.06638991,0.498026953,1.205714669,145.6477786,0.140082767,216.3898032,0.220275894,2.072828812,3.522100671,12.7194937,0.044023943,2,,0.069727709,0.57958756,1.180407424,305.1013133,0.138769952,216.3817548,0.220199806,2.072802235,3.523554332,12.73200293,0.043989172,2,,1532.631229,0.121708847,0.121708847,0.488967334,2.260747935,217.2457177,0.138872606,218.5090624,0.220207685,2.07341824,3.525066971,12.74419659,0.043892163,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rfxap,0.39361702,2.49827488,2.684957843,6.673613489,,0.005814067,0.025800457,1153652139,0.109838748,274.2787676,0.378098321,2.43627814,2.721878934,6.892614654,0.042306407,2,,0.005796474,37.01087064,0.484723713,0.05309477,46568.43231,0.10983844,276.3898658,0.378112243,2.43626804,2.721789049,6.892045039,0.042307389,2,,0.005814083,23197094.12,0.025800515,7166585148,0.109838745,276.3898587,0.378098446,2.436277918,2.721878306,6.892610982,0.042306409,2,,0.005723766,0.011673445,0.011673445,0.498174067,0.025643623,5819.759559,0.109853889,278.5242208,0.378080479,2.436256021,2.721954382,6.893108357,0.042306444,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rgmb,0.106382979,2.093617032,5.182401198,27.61902623,,0.044502589,1.8907636,51.97644101,0.149799233,123.7376177,0.089615876,1.733729835,5.078638084,27.74157795,0.09917635,2,,21.08029802,0.044455194,0.502919574,4.20767476,57.74025264,0.150292073,125.8496995,0.089613651,1.733832851,5.07873605,27.74201126,0.099181978,2,,1.909490568,0.044511446,1.918820532,56.84109621,0.149727976,125.8468937,0.089628842,1.735031416,5.079697483,27.74784858,0.099147988,2,,6938.397294,0.084262365,0.084262365,0.501451163,3.55227093,53.32768316,0.149562689,127.9590477,0.089538751,1.732261123,5.081749934,27.79086394,0.098953375,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rgp1,0.265957449,3.21404256,4.537987363,21.7188451,,0.09768904,993076444,9997545546,0.319732131,218.2915987,0.240137207,2.568019857,4.21296478,19.95940123,0.143206833,2,,0.097685563,0.097694807,0.659015811,29445525.89,296448346.7,0.319725928,220.4026898,0.240139301,2.568024713,4.212943429,19.95916546,0.143207186,2,,0.174816879,0.174815384,17317722.45,201308624.2,0.319166988,220.2110275,0.239384963,2.564201661,4.230071972,20.15272745,0.142377554,2,,9999776746,0.174816032,0.174816032,0.500701864,1869669.272,10882144.88,0.319167252,222.345446,0.239384714,2.564201748,4.230074666,20.15275522,0.142377512,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rgs16,0.074468086,2.639817628,7.66908355,62.97668163,,0.038517664,1154567230,8554117231,0.297298054,92.64701628,0.064140382,1.99250296,6.941744127,55.21549012,0.091882822,2,,0.03836898,0.038721558,0.517078446,235240.5792,1745699.222,0.29697334,94.75811476,0.0641892,1.99250736,6.938924676,55.16903753,0.091902022,2,,0.073477959,0.073482134,800731.1399,6261937.363,0.297819871,94.72197838,0.064055197,1.987955612,6.947291987,55.36115631,0.091599036,2,,2385703375,0.073480091,0.073480091,0.546288078,497651231,2126031798,0.297819702,96.85639618,0.064055268,1.987955761,6.947288089,55.36109087,0.091599062,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rgs19,0.861702134,2.854347259,2.959687741,11.51138493,,0.480467506,2325646386,9999269437,0.419650871,482.0984657,0.842446553,2.556501629,2.487922399,7.435808038,0.121389486,2,,0.480467797,0.48046711,0.516130209,2325438460,9998385655,0.419650453,484.2095567,0.842446497,2.556501632,2.487922471,7.435808473,0.121389484,2,,0.776677372,0.77666358,275878645.2,1511203928,0.409450113,484.0063926,0.83948162,2.575062851,2.535093471,7.749581836,0.121295357,2,,153904300.1,0.776647945,0.776647945,0.537016207,3081876.6,9066717.453,0.409409603,486.1408115,0.839455906,2.575061923,2.535133975,7.749857678,0.121294228,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rgs2,0.021276596,1.978723404,9.539955532,89.01075156,,5.14E-05,0.003989375,9999905588,0.127758938,34.68590219,0.011367208,1.624466643,12.92009897,174.3558644,0.054730592,2,,5.43E-09,3.30E-10,0.472572691,4.57E-08,5684.975451,0.127885788,36.78864722,0.011368805,1.626221741,12.92181292,174.3489075,0.054607636,2,,0.304322789,5.95E-08,4.59E-06,9999999599,0.12786213,36.78865667,0.011368933,1.626217534,12.92173301,174.3468543,0.054608003,2,,1.00E-10,0.004938802,0.004938802,0.487434554,1.50E-08,124040.7411,0.127864422,38.92306514,0.01136887,1.626221988,12.92177583,174.3478872,0.054607654,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rgs9,0.148936171,1.851063836,4.123667003,17.5861097,,0.077345618,1.845579856,53.31069886,0.120911686,162.8332641,0.132978822,1.619718054,3.989464552,16.84664602,0.050665774,2,,31.20824695,0.077255123,0.50023153,3.889210868,55.83229791,0.121078504,164.9446478,0.132985674,1.619833436,3.98938874,16.84535633,0.050671872,2,,0.204112242,0.095602186,2.341674773,937.0810115,0.113649837,164.939367,0.133528455,1.62384862,3.981216146,16.74843063,0.050948196,2,,0.07792686,1125.209743,1125.209743,0.507369118,4.158860902,63.17002077,0.120723715,167.079491,0.132614442,1.617275775,3.993583322,16.89451901,0.050686313,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhbdd1,0.234042553,1.675048359,2.900346387,8.002936217,,1.00E-10,3.41E-10,426.8349894,0.068965521,221.9707544,0.218375122,1.582788629,2.916223882,8.219251786,0.019006054,2,,1.00E-10,1.11E-08,0.516240322,6.55E-10,210570768.3,0.068798976,224.0818296,0.218377636,1.582785063,2.916200269,8.219098495,0.019006025,2,,15495849.02,6.80E-08,2.32E-07,4611925.655,0.068800219,224.0818298,0.218377242,1.582795943,2.916210918,8.219146328,0.019005049,2,,1.00E-10,12639866.05,12639866.05,0.507416955,6.92E-10,25524425.59,0.068798975,226.2162477,0.218377626,1.58278504,2.916200338,8.219099011,0.019006029,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhbdd2,0.968085108,1.702244569,1.477649449,2.02827106,,0.377978392,0.559823637,17.29826158,0.143041185,517.6979508,0.95705375,1.658467416,1.389539494,1.479073005,0.047943291,3,,26.02231672,0.348400104,0.497381639,0.940371092,13.58049844,0.170199496,519.8036814,0.956419989,1.656837287,1.390062022,1.488041879,0.047642277,3,,0.342324025,2.866673278,0.388622903,2.199304901,0.999595413,519.8092139,0.955861457,1.655493088,1.390073373,1.491457152,0.047479765,2,,4.939960638,0.537486443,0.537486443,0.497927406,0.699497291,13.23299892,0.173933281,521.9340381,0.956408613,1.656794392,1.389735481,1.486393831,0.047604318,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhbg,0.10638298,2.69361702,5.082833927,24.33254683,,1.00E-10,2.05E-09,65200359.12,0.152814126,97.0294319,0.067695299,2.234614145,6.171300441,38.67540932,0.097806286,2,,4.94E-08,9999970872,0.520219026,1.95E-06,141186.0753,0.152815169,99.14052487,0.067695332,2.234613188,6.171298635,38.67539032,0.097806308,2,,2.71E-10,563644.6773,5.56E-09,23279401.23,0.152815703,99.140523,0.067693965,2.234621785,6.17136893,38.67627685,0.097805732,2,,0.01680325,1.00E-10,1.00E-10,0.498989063,2.06E-09,47273296.89,0.152814085,101.2749411,0.067695313,2.234613964,6.171299671,38.67540001,0.097806296,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhebl1,0.925531919,3.913548561,4.088159563,22.34984173,,0.393001168,2163196080,9998781141,0.51036819,491.3226401,0.913143578,3.169636411,2.873955978,10.56468131,0.169572426,2,,0.394033443,4881384.634,0.489197006,7255546.108,8498517.34,0.981007398,493.4512841,0.911770102,3.162662909,2.874128554,10.57524398,0.169394282,2,,0.647044082,0.647031398,1758299064,9999358975,0.504205748,492.9357926,0.909013439,3.203354036,2.950104197,11.16891009,0.168685917,2,,340202068.7,0.650067728,0.650067728,0.529284151,71314577.12,107399741.6,0.999821123,495.103124,0.906552122,3.190903501,2.951009168,11.19443691,0.16837844,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhob,0.531914896,2.348085114,2.640882429,6.847003273,,0.294851612,1265360171,9998644831,0.268023642,366.7615903,0.483129413,1.980090683,2.410261028,5.816668451,0.070123907,2,,2172320.806,0.29486113,0.765415595,4041292510,7489542100,0.268040398,368.8726824,0.483106651,1.980071012,2.410334314,5.817151192,0.070123046,2,,0.46069891,0.460681094,5.533563692,64.60136842,0.239303537,368.6999868,0.484472269,1.990070016,2.412627359,5.814523844,0.069619646,2,,111.6005143,0.46073135,0.46073135,0.499928217,11.68736627,68.17834707,0.239428109,370.8343868,0.484463721,1.990042083,2.412659063,5.814772426,0.069617955,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhoc,0.489361704,2.119333957,2.718122194,7.783415248,,0.37039487,1840019864,9997778035,0.261207483,354.8403505,0.458408015,1.840658651,2.434073553,6.214048097,0.053513731,2,,4926774998,0.370394718,0.533533543,402215.4016,1019425.079,0.261209103,356.9514459,0.458406804,1.840658052,2.434077819,6.214076515,0.053513668,2,,0.714627324,0.512034884,22.66907726,157.8564394,0.258246831,356.8353563,0.457071121,1.842669567,2.448733918,6.309363196,0.052328905,2,,11.88929292,0.582897184,0.582897184,0.504353462,2677440001,9999948120,0.251814837,358.9708486,0.458398254,1.844191448,2.441392931,6.256474169,0.052774369,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhot1,0.90425532,1.483979978,1.336676222,1.270564004,,0.610818119,1.949850331,66.65517274,0.108573936,499.3827443,0.887777677,1.438777016,1.297971218,1.161548353,0.015433655,2,,0.610814672,0.610825189,0.498857832,1.94991392,66.65829724,0.108574032,501.4938354,0.887777967,1.438777036,1.297971203,1.161548498,0.015433581,2,,0.9381296,0.897533668,1.048391392,44.11177882,0.107818096,501.4770342,0.887870009,1.439720939,1.299015345,1.163261855,0.01520053,2,,0.621993818,0.902557356,0.902557356,0.505397489,1.581661797,72.14818167,0.106980534,503.6165091,0.887874748,1.439403086,1.298480542,1.161940486,0.015294786,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhou,0.361702128,2.520650828,4.430487414,24.59992459,,0.294274302,3377051347,9918147802,0.419446158,293.1404488,0.353069235,2.061434661,3.330363077,13.69125028,0.124884976,2,,0.29427388,0.294274028,0.516074095,3404912857,9999945681,0.419447765,295.2515399,0.353069114,2.061435408,3.330364303,13.69125941,0.124884977,2,,0.50039352,0.501996011,2388.697185,8407.324641,0.411342412,294.9455555,0.351704465,2.062045175,3.367007646,14.06284395,0.123801618,2,,696450.4742,0.504903092,0.504903092,0.486655559,1419578.542,989024.9811,1,297.0994904,0.350745331,2.054599519,3.367424537,14.08866182,0.123515423,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribc1,0.595744686,2.868541037,2.833523009,8.169222059,,0.24589524,987781620.6,9997861827,0.282895225,381.6479722,0.564660008,2.521550627,2.694339984,7.763904539,0.102221397,2,,0.245895016,0.245895071,0.582007586,951125497.4,9626917931,0.282894446,383.7590633,0.564660913,2.521551226,2.694336841,7.76388164,0.10222146,2,,0.390036606,0.390027391,5.661120364,84.13411772,0.250266985,383.459821,0.567727702,2.540986588,2.692607351,7.716591628,0.101837409,2,,61.68961063,0.390158303,0.390158303,0.501015367,12.6127919,93.75135121,0.250744813,385.5941301,0.567674501,2.540820942,2.692825809,7.718407224,0.101829947,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ric3,0.117021278,2.337524177,5.489461416,33.15774527,,0.031300927,0.784911511,33.24692154,0.134628307,127.4671403,0.107634054,2.110441076,5.255494925,30.14614367,0.073261792,2,,0.021506962,0.721030713,0.4953816,1.023326692,25.28673549,0.143263056,129.5733122,0.10766389,2.107631156,5.245228199,30.02293571,0.073146818,2,,3.078282504,0.03126281,0.769764694,32.61636923,0.134793896,129.5782416,0.107635585,2.110449504,5.255381638,30.14459502,0.073262295,2,,0.032059726,8.602593273,8.602593273,0.491024399,3.637644701,1065.73978,0.131602094,131.713977,0.107594861,2.110211593,5.257183535,30.16904709,0.073250383,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ric8,0.680851064,1.350398936,1.542210617,2.000672022,,1.169712843,265482959,1432529691,0.1322764,432.1331229,0.658558055,1.270462741,1.439816113,1.643746637,0.029840615,2,,1.169698753,1.169696119,0.540876036,1849570137,9980555052,0.132274807,434.2442139,0.658558182,1.270462245,1.439814623,1.643740691,0.029840827,2,,1.570508844,1.570607338,4.499552076,45.22098941,0.120467682,434.2229135,0.659039293,1.271990836,1.438761792,1.635564661,0.029912097,1,,1.195420135,1.525869547,1.525869547,0.499766658,7.159402469,57.1653968,0.122961319,436.3672513,0.658929711,1.271423377,1.438692912,1.636475155,0.029952104,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ric8b,0.329787236,4.025051494,6.595605635,50.47875658,,0.195541873,3092447125,9998607410,0.521958488,265.3586427,0.325406512,2.554700607,4.194412394,22.97335635,0.13709686,2,,0.195670017,0.196195534,0.493421402,2810341092,9003054854,0.525763018,267.4697905,0.325452233,2.552258736,4.19221845,22.95489653,0.137058253,2,,0.345908078,0.345906828,2712403762,9923661483,0.520222832,266.6561783,0.323812208,2.550263044,4.251914987,23.73431236,0.135205072,2,,198373640.6,0.345950471,0.345950471,0.505220291,1206823.34,1736993.682,0.667066196,268.7940534,0.32338597,2.548548602,4.253628474,23.7595191,0.135121464,2,,,,,,,,,,,,,,,,,,,,,,,,,,
