name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_cross-talk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Rnf149,2.138392874,4.439895296,2.74675989,12.31707116,0,0.516116703,9.561449427,86.2045235,0.484032385,870.5337746,2.127769516,4.493015575,2.272500628,6.475756365,0.143107271,2,0,2.205900428,0.433169838,0.519938236,41.94317087,163.5084253,0.747183605,871.3562319,2.120498856,4.379966666,2.217239872,6.223523474,0.139258433,2,,2504.070323,0.516116722,9.559443932,86.20479522,0.484030436,874.6999131,2.127775044,4.493022516,2.272498547,6.475739379,0.143107468,2,,1.682811836,0.312449769,0.312449769,0.076272491,9416.9028,28268.72435,0.738931301,874.171336,2.133457714,4.14317504,2.045066637,5.305613467,0.133288755,2,,10.46321877,3567.176887,150.4721669,22.08845395,0.613828102,874.2157136,2.134854356,4.331452307,2.11242997,5.442103416,0.139758358,2,,0.447028968,48818016.39,960077578.6,4242967.07,0.483184558,874.1803694,2.135142347,4.315707723,2.09866573,5.357788605,0.139409217,2
Map4k4,3.428571418,3.889136909,1.46551792,2.159763403,0,0.899784274,9.020875779,114.2882907,0.339876298,1063.80242,3.399362782,3.799385581,1.41303994,1.848037523,0.120692309,2,0,0.899775766,0.899784418,0.497311174,9.020349211,114.2815847,0.339878355,1065.875978,3.399358467,3.799386264,1.413041702,1.848046749,0.1206922,2,,0.994169251,2.021414345,3.484859836,62.51478669,0.345414361,1067.947041,3.399337049,3.801740314,1.41020146,1.827833413,0.120597245,2,,105.0400146,1.277944145,1.277944145,0.49809207,6.298112537,58.85074609,0.348933149,1070.063636,3.399560467,3.803791367,1.408525601,1.814458323,0.120614873,2,,0.84771633,4.523300756,22.24361571,7.34E-05,0.976895927,1068.228776,3.388510794,3.735748778,1.386553623,1.791575847,0.119034357,2,,0.90613565,24.97898101,326.0282521,0.129332702,0.344200076,1067.976075,3.399582855,3.802238804,1.413277158,1.842952854,0.120805004,2
Il1rl1,2.897321447,13.9979022,3.050955565,10.58543705,0,0.119105831,1.506746272,65.5042771,0.594342063,763.921952,2.800229201,14.28624172,2.998749524,9.413379233,0.17229403,2,0,0.091799605,1.246378611,0.379746997,4.345372831,144.3460069,0.430435234,764.3813438,2.841725418,13.76008782,2.929324675,9.161785792,0.169372572,2,,0.119611614,775.1076353,1.550906373,87.89911288,0.454115807,768.0383777,2.802122825,14.36736412,3.015253935,9.533814329,0.172365336,2,,0.09575153,2.073462034,2.073462034,0.487017804,2.602702952,56.4905105,0.826658934,768.8310976,2.826804828,13.59848227,2.901383529,8.955680176,0.169146016,2,,0.466875141,2480.91791,686.3834816,3.71903956,0.485954722,766.592539,2.848460689,13.5259078,2.852594919,8.613052214,0.169495753,2,,0.111423033,0.254015056,148.7532411,0.059885558,0.452918953,767.0404186,2.840827303,13.9435749,2.93609964,9.109686024,0.170800625,2
Mrps9,3.361607161,5.1682734,1.98409029,6.01358357,0,0.477422994,2.718189485,47.56635875,0.467828348,1038.088521,3.3140897,5.459331141,1.728961622,3.026145498,0.16769113,2,0,2.176896731,0.075777114,0.97984189,43692.76129,105159.1968,0.999869511,1028.382157,3.342725037,4.898319533,1.560804029,2.701773102,0.137665341,2,,39391.23361,0.477422367,2.718150025,47.56552736,0.467836047,1042.254659,3.314089376,5.459333591,1.728961544,3.026143929,0.167691141,2,,1.926417181,0.057005179,0.057005179,0.006993763,1043.568217,2672.297189,1,1032.594697,3.341835019,4.904643274,1.578609196,2.798229154,0.138089174,2,,24.95168364,11426.51822,136.9475621,92.06608648,0.423151758,1035.869466,3.352385304,4.928654435,1.428238658,1.824732513,0.143806808,2,,0.401208967,1.04E-10,113.4580084,1.757217287,1,1038.421457,3.302570576,5.23478188,1.64469729,2.731834107,0.156971397,2
Fhl2,4.941964276,4.43924625,1.612615772,3.559370397,0,1.345753195,45.65793786,367.983449,0.470108017,1205.425713,4.913303032,4.336984999,1.479657208,2.594394674,0.116164576,1,0,2.409027997,1.119489133,0.520358134,1504905595,9996989254,0.480432046,1207.328969,4.912924481,4.305179307,1.463020791,2.554077146,0.1152865,1,,1.34575584,2734.748224,45.63845729,368.0073428,0.470106315,1209.591851,4.913301695,4.336986665,1.479659253,2.594403499,0.116164612,1,,1.661566312,0.239754261,0.239754261,0.004197176,3064863472,9993212076,0.961679377,1210.92449,4.908853227,4.210745509,1.432765155,2.496570898,0.11242865,2,,1.613521557,264.0652716,754.8100617,0.201204618,0.47730474,1209.591483,4.9132385,4.335416147,1.478664837,2.590815256,0.11613172,1,,1.341136035,994.8643352,8088.03924,2.909610879,0.478327541,1209.590446,4.913333018,4.334278479,1.477726569,2.587168149,0.11610642,1
Tpp2,1.58928573,4.832062757,6.918127665,71.74807049,0,0.82273238,3232890207,9658134938,0.646605597,778.5123802,1.589265844,2.931446353,2.25187097,7.48392681,0.114438912,2,0,0.822740029,0.822738655,0.475786722,5164024295,9975347951,1,780.5859377,1.589271924,2.931437484,2.251861885,7.483866002,0.114438842,2,,1.310651816,1.310655593,4127405430,9989576736,0.999925592,780.6009834,1.585930399,2.981367642,2.383312412,8.66319051,0.114333224,2,,9968224227,1.310654156,1.310654156,0.455605119,8673500051,9563577338,1,782.7128509,1.585930047,2.981366481,2.383312014,8.663187663,0.114333182,2,,0.822738251,5150944544,9950098182,1.21E-10,1,782.6785187,1.589272497,2.931440662,2.251863188,7.483874772,0.114438953,2,,0.822738774,526384535.1,1046394986,1.05E-07,0.97172985,782.6785188,1.589264653,2.931429906,2.251862966,7.483872997,0.114438391,2
Kdelc1,1.392857153,3.004578775,1.893711263,3.887375554,0,0.367251939,1.523266184,15.22095406,0.470974819,720.1121558,1.377411917,2.920589694,1.78722435,3.071386987,0.067301193,2,0,5.274328001,0.355132498,0.498398265,3.54396839,27.57371526,0.320811463,722.1478737,1.376793457,2.919894791,1.792699133,3.112804127,0.067031834,2,,0.368492147,114.3237321,1.538640601,22.05276696,0.327890799,724.2711755,1.377775806,2.923455438,1.789035158,3.078208288,0.067335883,2,,3.886742746,0.554744351,0.554744351,0.498373624,2.32637433,8.185522702,0.932351543,726.3445632,1.377361219,2.920172276,1.784841062,3.057320445,0.06710389,2,,0.38424119,4.141499051,28.32984823,0.114615094,0.320684298,724.2515853,1.376096147,2.919591547,1.795126238,3.129354843,0.067023849,2,,0.331588545,0.115719842,47.42081791,0.277139538,0.311520385,724.2531858,1.375902255,2.916576704,1.797527658,3.152941097,0.06692315,2
Ercc5,2.500000025,6.425000149,3.971752746,23.49650128,0,0.534491832,1171640642,9997629025,0.548605922,923.7949429,2.48907143,5.531400538,2.565630259,8.872180431,0.13967246,2,0,0.366322688,0.919504601,0.349641418,2407879589,9999997775,1,925.6547018,2.490205978,5.382837254,2.472785471,8.254475337,0.136839413,2,,3.890911597,0.548116626,1055175227,9998798524,0.549659966,927.8682004,2.487046355,5.570234235,2.600219654,9.131120309,0.140131249,2,,0.362865467,1.698822067,1.698822067,0.577190109,2168224223,9999965248,0.998932643,929.4657181,2.487326158,5.380990486,2.491557945,8.43098177,0.136245091,2,,0.569508956,1408188.063,7392917.035,0.065610896,0.548621636,927.9611057,2.489181393,5.531938479,2.565665174,8.872154572,0.139680158,2,,0.53449063,196696277.5,1678422084,1.00E-10,0.548605036,927.9610814,2.489075623,5.531416472,2.565630824,8.872176227,0.139672707,2
Col3a1,17.09375029,23.69784073,1.599048076,2.410337716,0,0.327783144,1.504825531,189.2048077,0.488947686,1630.66206,16.42142902,27.48457112,1.509965676,1.523216133,0.332077618,2,0,1.586856252,0.014667611,0.995810779,85.37442158,2185.057904,0.612706053,1587.242396,16.49022406,21.40604074,1.38139211,1.709802353,0.280269966,2,,0.327780722,3560.185983,1.504683548,189.2092722,0.488937956,1634.828198,16.42141679,27.48473461,1.509971049,1.523230786,0.332077632,2,,1.54534943,0.005230434,0.005230434,0.000686716,681.5800804,10611.11853,1,1591.577481,16.55063173,21.33589278,1.396666061,1.775434383,0.280145705,2,,4.497071635,34394.00374,1590.919485,22.43905837,0.574832547,1617.65358,17.00205824,23.09140451,1.192333229,0.711367202,0.313748137,2,,0.296814121,7.32E-09,260.8192801,0.022276748,0.478139725,1628.465593,16.27082632,25.95539394,1.460494909,1.465930533,0.325130202,2
Col5a2,71.01785797,33.98930933,1.445124331,3.279644917,0,2.140276456,158986328.9,9997113541,0.528882899,2309.077497,70.85558606,33.28021025,1.242479627,1.886522982,0.417208652,1,0,2.802563392,1.830842625,0.529780797,165594708.3,9917943876,0.529606818,2311.002518,70.86209652,32.87213402,1.216695725,1.818124509,0.417304375,1,,2.140402186,194.9102072,45963.71013,2921841.832,0.528902016,2313.243525,70.85613813,33.281413,1.242558234,1.886787908,0.417209534,1,,1.279667816,3.779477171,3.779477171,0.863631149,186.5362031,7535.578196,1,2314.839969,70.62733123,32.90364194,1.262039164,1.995853393,0.416569976,1,,2.140136679,28010.60907,1761617.853,1.00E-10,0.528866374,2313.243803,70.85567212,33.27933313,1.242391342,1.886203554,0.417209015,1,,2.132752948,61426417.63,3851607486,7.39E-08,0.530109453,2313.252786,70.57415338,33.27572703,1.245970475,1.901324526,0.416827099,1
Sdpr,6.500000063,16.83104424,4.13994918,25.38601352,0,0.425323969,359627073.7,9984370116,0.551786532,1261.608927,6.473199023,15.77001712,2.830008594,10.73922285,0.236117102,2,0,0.758531808,0.022026522,0.991839513,3614236.345,39419666.56,0.999999994,1258.889858,6.490080849,13.45015426,2.468041029,8.428029088,0.225530267,2,,0.425566545,19.34778864,191506664,5425117357,0.552357545,1265.773687,6.472762668,15.77749436,2.832205662,10.75711137,0.236121494,2,,0.965968375,0.261303688,0.261303688,0.08954351,70241389.08,786223187.9,0.918871752,1263.519967,6.310786851,13.33059898,2.466160321,8.374930504,0.223575993,2,,26.88111219,9978944846,154767680.5,62.20034235,0.551810219,1265.775087,6.473066822,15.76944253,2.829999245,10.7392578,0.236114941,2,,0.425328066,38998675.73,1082722498,0.115195286,0.551781565,1265.775066,6.473189898,15.76987037,2.830002119,10.73920028,0.236116802,2
Gls,3.491071475,5.350360891,2.43900691,9.19804619,0,0.749085298,33.16055964,315.6982652,0.501283123,1068.961909,3.471330406,5.26054038,2.01467168,5.13537765,0.137798133,2,0,1.365179086,0.327720612,0.878933847,573607827.3,3138421738,0.645375303,1069.606818,3.468600096,5.031634182,1.89433388,4.596355556,0.132107948,2,,0.749037197,291.7252244,33.0207657,315.1978705,0.50128871,1073.128049,3.471290023,5.260539705,2.014639246,5.135152401,0.137797169,2,,0.202371711,2.143315972,2.143315972,0.931817954,81559.8025,412070.9574,0.833357524,1073.47227,3.471410413,4.9619934,1.902733671,4.728592571,0.130995458,2,,2.102759996,2401.160899,1117.569227,1.863712614,0.518513001,1073.098994,3.473725851,5.226681067,1.986827295,4.973052894,0.137343628,2,,0.73268013,24623311.79,248553915.9,160982.9951,0.519205647,1073.095851,3.473960406,5.223004922,1.98391731,4.956324247,0.137293129,2
Asnsd1,1.424107139,3.908181248,2.600199148,8.717420148,0,0.368112869,4.936551751,51.45375188,0.400617379,715.7470309,1.390854004,3.750450615,2.287417003,5.785843275,0.119059455,2,0,0.291795153,1.847746811,0.417251806,15.98023764,43.6879282,0.939913522,717.2480865,1.385264076,3.661148108,2.240770962,5.591741462,0.11545909,2,,392.4375754,0.368113101,4.932276942,51.46020529,0.400592539,719.9131694,1.390846977,3.750463992,2.287432209,5.785927785,0.119059567,2,,0.177250481,2.532050392,2.532050392,0.819871789,1610.286236,9076.420235,0.425511919,720.8040324,1.401308828,3.585528322,2.180170124,5.325504132,0.113335617,2,,1.094935042,300.7471479,121.1813107,2.340883272,0.442547949,719.6574868,1.397793746,3.691643201,2.21715019,5.392129365,0.117298067,2,,0.32484396,379881868.5,9992361511,64269934.37,0.443368253,719.6351361,1.398072617,3.687374323,2.213323997,5.372553293,0.117154322,2
Sf3b1,9.388392883,9.845558806,2.11662571,8.330216266,0,0.694003058,5.757889188,175.0079034,0.495015799,1471.455219,9.302553566,11.29693679,1.67038944,3.110278767,0.231851965,2,0,0.012818493,1.940926907,0.001541308,118201.854,704327.9291,1,1441.545628,9.376981838,9.022796385,1.380068424,2.48419006,0.174253212,3,,0.694006831,3706.700774,5.756915164,175.006793,0.495021754,1475.621358,9.302502267,11.29686276,1.670393655,3.110309567,0.231851407,2,,0.050161002,3.236665934,3.236665934,0.99130921,34482638.03,254316855.8,1,1445.151486,9.369436816,9.046403097,1.415103329,2.693541431,0.174315727,3,,28620.38415,43607824.51,633.5233908,71703.66013,0.470974474,1465.292203,9.38746556,9.34028259,1.138373615,0.978113802,0.194778488,2,,0.572558165,2.10E-07,9839362753,10210511.72,0.555203078,1468.490819,9.211656472,10.21739158,1.449744602,2.203092602,0.214073053,2
Coq10b,2.200892866,3.119593974,1.598625342,2.790575265,0,0.699593104,3.492127134,36.10612889,0.365623808,894.5201683,2.189032384,3.054814354,1.558432158,2.485395241,0.100595923,2,0,0.722217015,6.357949066,0.504288719,108.7582549,743.6843849,0.269179092,896.588597,2.19344909,3.070661159,1.547605799,2.371672489,0.100824514,2,,1.040486015,1.040441671,2.025003101,14.42960523,0.746515755,898.5253335,2.190884657,3.06269639,1.549012048,2.402677405,0.099986292,2,,5241.528009,1.041160176,1.041160176,0.516983299,3.932028957,27.63130547,0.390893997,900.6356272,2.19100253,3.063597976,1.549728514,2.405602744,0.100028254,2,,0.917115346,14.7804855,27.82021222,0.352833884,0.696342742,898.799791,2.184457422,3.04653099,1.566968971,2.55086176,0.100657997,2,,0.773751522,9747640.238,120297947.1,0.009929718,0.263192686,898.6124102,2.194671325,3.07777752,1.546669627,2.339852798,0.100581514,2
Hspe1,14.90625018,10.64900624,2.112874185,7.164938626,0,1.672354349,605499810.4,9991459559,0.540635327,1655.369408,14.86908046,9.719098986,1.446335971,2.724246955,0.215709832,1,0,1.672353532,1.672354468,0.54742287,605999975.9,9999713751,0.540635416,1657.442966,14.86908066,9.719100996,1.446336065,2.724247093,0.215709845,1,,6.524969621,1.767174435,493337172.7,9999900254,0.53001237,1659.32235,14.87289599,9.860278868,1.491413643,2.907959784,0.216570984,1,,1.409454085,3.136813413,3.136813413,0.503647634,44954.76222,836828.0813,0.53936354,1661.481101,14.85322049,9.748230891,1.471358077,2.845103024,0.215769853,1,,1.672349,37222572.6,614221373.1,1.00E-10,0.540633044,1659.535547,14.86909235,9.719130342,1.446336799,2.72424607,0.21571009,1,,1.672353921,605983015.9,9999427160,3.73E-06,0.540635852,1659.535547,14.86908228,9.719102038,1.446336029,2.724246774,0.215709861,1
9430016H08Rik,1.549107148,3.35291018,2.088317956,5.923913333,0,0.334495858,1.355004076,15.69185527,0.496498623,751.2724291,1.540905168,3.312666652,1.832046604,3.388725166,0.088314328,2,0,1.683253428,0.019522667,0.99192076,22.18545541,36.10994133,1,750.3343756,1.545717236,3.247638006,1.86086549,3.863976233,0.082397313,2,,0.334500551,158.345675,1.352169099,15.8044091,0.492962797,755.4385703,1.540903068,3.312670204,1.832058328,3.388791006,0.088314707,2,,0.273912451,2.932185988,2.932185988,0.497484285,2.429509457,16.72426567,0.579574593,756.5528999,1.540307725,3.323215213,1.863257247,3.631525969,0.087261925,2,,6.370541182,1430.852921,59.95457474,27.31884328,0.361634384,753.8807922,1.548700471,3.265156218,1.797741115,3.335597647,0.084081589,2,,0.301264981,2.63E-06,27.48831808,1.305150197,1,754.5634289,1.53773266,3.325046069,1.873892287,3.690112609,0.087921153,2
Bzw1,5.647321468,6.141611442,1.625339626,3.358838004,0,0.725994267,3.970253903,79.06981141,0.460639339,1262.357742,5.602670055,6.305107208,1.449475057,2.016584587,0.152303886,2,0,0.000387759,1.737087599,4.28E-05,2581243044,9999970622,1,1253.76132,5.592797272,5.735791594,1.387660805,2.162133719,0.126353106,3,,0.726000356,1324.245038,3.968141687,79.06955732,0.460644114,1266.523881,5.602673956,6.305088117,1.449475766,2.016593932,0.15230387,2,,1.738759758,8.28E-08,8.28E-08,4.56E-09,10052375.92,51970080.45,0.747825573,1257.962381,5.587724606,5.729084869,1.387665338,2.164322164,0.126262961,3,,271.8096078,160385.5203,332.6838066,492.3033172,0.484126088,1264.221324,5.631233133,5.97802715,1.305030701,1.549746846,0.142841059,2,,0.610805969,1.249599873,6016630699,15078654.58,0.499474492,1264.432157,5.598869774,6.08023224,1.374656977,1.808721936,0.145312479,2
Clk1,1.392857137,3.152014633,2.111721017,4.795182675,0,0.571316854,1292986396,9999460024,0.333428547,726.1272316,1.359633499,2.887298366,1.965216,4.082043603,0.08228508,2,0,0.571316648,0.571316779,0.517809384,1292951421,9999181676,0.333428847,728.2007891,1.359633412,2.887298974,1.965216392,4.082045338,0.082285077,2,,0.880131894,0.877544427,27785.03912,297001.8347,0.324779914,729.8265675,1.358365907,2.909501167,1.985370593,4.158169726,0.080950952,2,,9999223883,0.878075058,0.878075058,0.49308011,1920.054142,10146.25827,0.324307603,731.9395242,1.358206615,2.90973008,1.985286183,4.157376579,0.080954821,2,,0.55089796,15.18847243,127.9559651,1.00E-10,0.323356465,730.4495732,1.362517968,2.884910157,1.951484605,4.010960985,0.082783383,2,,0.571316778,1292411308,9995014583,1.11E-06,0.333428536,730.29337,1.359633507,2.887298524,1.965216007,4.082043491,0.082285081,2
Ppil3,2.089285738,4.803876772,2.462286664,7.49711236,0,0.448284346,9.221980476,114.6334484,0.399226672,853.7123244,2.05537768,4.626681936,2.179496952,5.311492546,0.117136801,2,0,0.311084852,1.435974193,0.320651508,1445651645,9961439457,0.459834097,854.7998522,2.047436559,4.504071414,2.13571626,5.176068632,0.113569894,2,,393.9539371,0.448284559,9.210883286,114.6238188,0.399232964,857.8784629,2.055373177,4.626670266,2.179498804,5.31151275,0.117136635,2,,0.971929133,0.059552567,0.059552567,0.012056544,4083629.354,27350648.79,0.4463846,858.0684637,2.056351821,4.377165924,2.062490176,4.862986957,0.110722391,2,,3.049077039,3630.930659,556.7056146,6.057133594,0.43233982,857.8453262,2.055713377,4.582099302,2.151294136,5.170179572,0.116799296,2,,0.4314074,1966273.205,29842933.96,47642.62061,0.432676301,857.8433565,2.055799332,4.580624434,2.150210772,5.164661985,0.116788393,2
Orc2,1.660714295,3.860791115,2.289069759,7.009926256,0,0.408275899,3.461641806,35.78875922,0.439314637,774.871178,1.64991113,3.822951364,2.14054893,5.208613657,0.084317968,2,0,0.362398027,2.611151444,0.499847951,9.125049469,57.83313133,0.440277182,776.7018843,1.648952265,3.78852134,2.131118886,5.22811531,0.083169785,2,,0.408275114,3284.136105,3.461167158,35.78774076,0.439323713,779.0373164,1.649914437,3.822953283,2.140544548,5.208584691,0.084318015,2,,3.723117078,0.53858262,0.53858262,0.242887554,17.13128987,74.0982697,0.446469903,780.8575916,1.650265715,3.742525188,2.085154472,4.956951138,0.081627555,2,,0.744580362,94.45311053,86.8023002,1.012731084,0.449839374,778.809791,1.651777245,3.793912102,2.111965698,5.083642762,0.082903545,2,,0.367415946,292598640.3,9990597842,73779263.93,0.460007334,778.7858737,1.651085585,3.774413449,2.107918459,5.077696029,0.082559771,2
Ndufb3,3.651785716,2.680732629,1.076841938,1.505769584,0,1.058159504,1.933240177,21.53479908,0.478802891,1070.079263,3.64414654,2.660925498,0.950378651,0.597248357,0.115919816,1,0,0.938502757,3.695282425,0.49805763,3.373736738,26.89544639,0.440602884,1071.729694,3.643627511,2.661282586,0.958455523,0.653394015,0.115486165,2,,1.058153354,381.8472197,1.927825481,20.62105477,0.500008548,1074.245403,3.64414327,2.660922898,0.950375781,0.597239256,0.115919576,1,,0.9101816,5.842755525,5.842755525,0.499523222,3.251801846,12.20915213,0.999361918,1075.807706,3.644199742,2.662538424,0.96249334,0.676663075,0.115442006,2,,1.760789238,47.01975985,44.19489253,1.242624845,0.432411971,1073.425647,3.662227487,2.646446575,0.95216201,0.678655933,0.114990806,2,,0.89870415,1.99E-10,43.17689911,1.828657965,1,1073.625353,3.641931557,2.665383886,0.972939551,0.717333919,0.115633245,2
Casp8,1.169642868,2.4334106,1.90259961,4.272642993,0,0.482073332,2.123200263,17.01626208,0.371548553,671.9821578,1.162525899,2.385302046,1.819505103,3.494195418,0.086612885,2,0,0.482330344,0.482319073,0.489798747,2.12854134,18.90559309,0.334989052,674.0552874,1.162567687,2.385681162,1.819795868,3.495333632,0.086630931,2,,0.777383599,0.785124196,32.92686104,784.7056602,0.192968859,676.2189464,1.165418428,2.396053201,1.804564973,3.339689342,0.087162398,2,,10.45641563,0.735989007,0.735989007,0.49462474,3.095118395,7.92390996,0.783866707,678.1825337,1.163119197,2.387044868,1.813241628,3.442582433,0.086343726,2,,0.482809214,2.139249216,6.367181249,0.001333144,0.995513022,676.1490888,1.162010102,2.385715495,1.820660316,3.500139156,0.08660749,2,,0.481834099,2.119216879,6.314994204,6.54E-08,1,676.1489335,1.162497725,2.385090046,1.819221708,3.492751661,0.086603957,2
Fzd7,2.120535721,6.504727529,2.461250978,8.887118838,0,0.121972119,0.494423288,10.54278736,0.99796898,758.832247,2.081958886,6.221065395,1.877468544,2.846859556,0.125566321,2,0,1.33380119,0.09938818,0.575024167,1.032656757,37.71397374,0.323558467,758.4019499,2.082064488,6.296973752,1.946202739,3.285792574,0.127702689,2,,0.121972018,2888.672109,0.494401192,10.52141122,1,762.9983854,2.081968845,6.221086093,1.87746548,2.846843566,0.1255668,2,,1.120511122,0.173453325,0.173453325,0.45102343,0.786821044,36.95579034,0.30802712,763.5946944,2.078238356,6.26179811,1.912815977,3.071161559,0.126208592,2,,5.490175599,7577.448809,109.8792116,81.92897993,0.394972747,755.6232778,2.120115855,6.259845518,1.962807435,3.624381512,0.127300294,2,,0.119167844,1.01E-10,12.73185933,0.083649418,1,761.8120757,2.064771225,6.294783691,1.953443446,3.280585846,0.128783462,2
