name,mean,fano,skewness,kurtosis,0.5+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,0.5+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Med9,1.276595746,2.790070937,2.219097481,5.496641316,0,0.686668379,1997910050,9999283383,0.380282991,592.2081024,1.222284699,2.424092465,1.843017123,3.486002913,0.131433963,2,0,82352028.43,0.686681195,0.678603151,60565714.34,97424047.54,0.380278377,594.3191938,1.222304771,2.424084848,1.842993576,3.485890324,0.131434692,2,,1.071129231,1.071326428,17396453.12,114623633.1,0.375192309,594.0846871,1.217987914,2.433315113,1.870739188,3.614802035,0.130853567,2,,16745.05928,1.071173997,1.071173997,0.532745042,2848416132,9999915614,0.375168722,596.2191891,1.217989847,2.433335892,1.870732071,3.614740736,0.130854425,2,,0.68666587,1938620953,9702772877,8.69E-08,0.380278626,594.3191935,1.222292136,2.424099593,1.843010112,3.485959139,0.13143444,2,,0.686668365,1997850217,9998984545,1.05E-05,0.380283008,594.3191935,1.222284781,2.424092541,1.843017058,3.486002499,0.131433967,2
Melk,1.148936172,2.07328606,1.920319811,5.648199023,0,0.16470973,0.178659923,3.862153941,0.619745341,561.3426807,1.147507515,1.92365261,1.337373815,1.383291988,0.124300717,2,0,0.154348394,1.81780356,0.494977007,0.343435703,2.675785345,0.9424087,563.3279688,1.147147994,1.934172406,1.354586882,1.455663,0.125212323,2,,751.174002,0.164708708,0.178619962,5.587973252,0.428341116,563.4537718,1.147509707,1.923657287,1.337373239,1.383287209,0.124301055,3,,1.569092357,0.251181461,0.251181461,0.494593197,0.266549808,6.56972053,0.373150883,565.5171042,1.147248808,1.927792272,1.343857944,1.410927289,0.124603349,3,,1.531128651,251.1440883,19.76938606,24.23079259,0.220949742,562.4453288,1.146342245,1.961142579,1.400365621,1.676400775,0.126555208,3,,0.165594349,0.001712542,5.168457052,0.047569071,0.493288499,563.4266778,1.147191719,1.927604283,1.344829112,1.413770771,0.124705054,3
Memo1,1.234042558,2.541819525,1.987292344,3.642368044,0,0.782525494,2029101917,9999215535,0.331241971,584.5216995,1.184064522,2.168282808,1.703918574,2.835402509,0.103187716,2,0,0.782525846,0.782525222,0.492363975,2029195267,9999673264,0.331242011,586.6327906,1.184064475,2.168282769,1.703918626,2.835402805,0.103187714,2,,1.206293289,1.205618521,8063.891403,52498.07165,0.330218368,585.9856067,1.179445174,2.175692212,1.727148106,2.935799505,0.100474063,2,,1.216001359,1.202910515,1.202910515,0.999171378,6210483.972,40484435.57,0.330940669,588.120334,1.180403412,2.178433924,1.726988226,2.932021473,0.100445579,2,,0.765917934,40.88165035,153.6021661,1.01E-10,0.433009537,587.1225234,1.152542423,2.170708044,1.746261251,3.042033556,0.102550749,2,,0.782525468,2029108417,9999250803,2.74E-08,0.33124186,586.6327906,1.184064455,2.168282752,1.703918596,2.835402658,0.103187718,2
Mesdc1,1.095744682,1.962507749,1.534494805,1.788983007,0,0.744102908,1225326339,9998763625,0.223588291,551.7415357,1.045922342,1.798773863,1.454014697,1.629953452,0.064148104,2,0,0.744103336,0.744102794,0.50231884,1225253642,9998158147,0.223588418,553.8526268,1.045922327,1.798774001,1.454014851,1.629953938,0.06414809,2,,1.039188645,1.039205805,4.007273386,57.74839725,0.198317069,553.6563313,1.049163931,1.807893547,1.449992572,1.599886572,0.063565627,2,,278.0201826,1.039437291,1.039437291,0.525485952,7.734187937,58.54389673,0.198342317,555.7907576,1.049179153,1.807808759,1.449972242,1.599909716,0.063566056,2,,0.749049403,502.3243125,4044.408994,1.00E-10,0.223897059,553.8542069,1.045869147,1.796847307,1.454298135,1.633567428,0.064146341,2,,0.744102613,1224260995,9990077767,0.200493223,0.223588261,553.8526268,1.045922297,1.798773976,1.454014742,1.62995349,0.064148105,2
Mesdc2,4.085106395,2.789893617,0.7809333,0.11191157,0,0.843391376,1.075426091,24.39966679,0.381145719,933.2729248,4.050008206,2.729549774,0.72842865,-0.130024522,0.139058308,2,0,0.845575318,41.06371813,0.481594329,2.317391011,28.66511217,0.335290539,935.3765417,4.051349004,2.731316018,0.728776922,-0.131353251,0.13915132,2,,1.234118646,1.234052001,0.69917687,12.55876597,0.693984674,935.2805537,4.052669247,2.731183698,0.718268268,-0.169965121,0.138691912,2,,11.41694081,1.223970431,1.223970431,0.499061312,1.44871445,26.29786547,0.348977291,937.4018105,4.052578492,2.732293693,0.720814724,-0.161232159,0.138762025,2,,0.842535969,1.071763257,9.285953498,1.00E-10,0.999999999,935.3908026,4.049590214,2.728522951,0.728058488,-0.130183424,0.139027941,2,,0.842730902,1.072267213,9.286764314,5.03E-06,0.999999998,935.3908084,4.049341988,2.728419993,0.728180907,-0.129869777,0.1390233,2
Mest,1.106382982,3.643617034,2.338183089,5.605275976,0,0.206691204,1.282764707,23.89793421,0.335509253,517.6863462,1.030391528,3.336040232,2.129273425,4.138584012,0.138793449,2,0,0.160078286,1.283493819,0.501221908,1.865536869,12.53622704,0.665650321,519.3959824,1.031309954,3.292785722,2.095791423,4.001030173,0.136106309,2,,1515.202803,0.206690086,1.282545577,23.8983158,0.335497226,519.7974373,1.030398847,3.336035994,2.129256575,4.138495308,0.13879385,2,,1.148130776,0.285134306,0.285134306,0.497581144,1.705158292,25.4964651,0.336305231,521.6769393,1.031113589,3.329256427,2.118476197,4.090290079,0.137864664,2,,0.16726575,3.031408798,22.61230645,0.173877656,0.341692974,519.6192334,1.054500767,3.313155982,2.017654889,3.569932228,0.137974931,2,,0.18355056,0.00032814,38.88706193,0.160814931,0.329763376,519.346316,1.031433917,3.314357221,2.112337585,4.073192039,0.136980331,2
Metap1,1.553191495,2.65228797,1.610075651,2.697073848,0,0.377220872,0.901607244,14.50657987,0.362323206,643.0431528,1.536293463,2.571633832,1.445139561,1.655956687,0.110919145,2,0,0.322878204,1.935929546,0.498269202,1.557742625,15.09027159,0.39130583,644.854538,1.534562987,2.572717477,1.45423729,1.710260846,0.110137875,2,,18564.24604,0.377222072,0.901592076,14.50614858,0.36233415,645.1542439,1.536293865,2.571631721,1.445139257,1.655957107,0.110919123,2,,1.63248479,0.51716737,0.51716737,0.493410335,1.128403885,14.79351387,0.367099326,647.2054931,1.535707684,2.571170199,1.444723921,1.658683841,0.110610828,2,,0.645642835,37.29878244,30.83877323,1.616996341,0.321322099,644.4973104,1.535911478,2.555732828,1.441756161,1.692731222,0.108487656,2,,0.340485466,7.75E-08,9.69021028,0.56061897,1,644.8726006,1.532752021,2.574468752,1.461385698,1.739599069,0.110265236,2
Metap1d,1.127659575,2.683661182,1.525385321,1.061804634,0,0.255396572,2.062854325,266.3345802,0.183172458,538.538471,0.973401849,2.30038854,1.587304014,1.649887418,0.110844945,2,0,5441129722,0.251397593,0.62236566,3.509337216,70.55315187,0.183242643,540.5747344,0.977730062,2.309743579,1.579304035,1.609008891,0.11085908,2,,0.41225422,0.401651233,1.22426981,182.1822432,0.178102184,540.0884467,0.977495998,2.317137153,1.584078888,1.619024136,0.109370497,2,,0.274799144,0.386150298,0.386150298,0.500187868,1.39378434,145.9776121,0.179765784,542.4421861,0.97818421,2.31310208,1.580970311,1.611301483,0.110061465,2,,0.230168286,3.409243061,4468.493545,0.015209028,0.184960725,541.1085855,0.976407739,2.307298907,1.576268652,1.601173612,0.112458179,2,,0.254969777,0.914253022,90.22364918,0.046564615,0.188163801,540.8009575,0.960894404,2.29637501,1.608770933,1.74139674,0.110785981,2
Metap2,10.6489362,5.645769136,0.711344722,0.277119254,0,0.915737622,1.430836919,55.67055289,0.48469027,1260.28002,10.49386181,5.876024928,0.605953323,-0.421641912,0.233372346,2,0,0.003233622,2.55126578,0.000171112,10.44720569,60.35477876,1,1243.479162,10.53568853,5.422516436,0.646055383,0.019476701,0.199625423,3,,3957.79125,0.915736334,1.430505135,55.67071789,0.484689075,1262.391111,10.49386135,5.876032158,0.60595388,-0.421641958,0.233372423,2,,2.956473841,0.039982013,0.039982013,0.000865584,32.51264802,142.7251945,1,1246.311969,10.4249749,5.471049718,0.700540148,0.147831319,0.200034112,3,,22.56814917,12791.51881,224.9901839,65.4006042,0.467416151,1251.182284,10.59971649,5.449874218,0.487243688,-0.369431152,0.211621466,3,,0.797805973,1.00E-10,35.84217239,0.12485491,1,1258.921736,10.45625603,5.827150942,0.617187828,-0.337693794,0.228341292,2
Mettl1,2.0212766,2.936618154,1.670174226,2.878012833,0,0.851806333,1262277738,9993190954,0.32089033,728.2194984,1.98276228,2.799771141,1.54269517,2.244971076,0.135906973,2,0,1.562254014,0.662680836,0.568440845,1435315631,9400769361,0.328975914,730.2572199,1.984589772,2.782541181,1.528937221,2.211050807,0.13542924,2,,43.20386391,0.852032242,6958322.61,56157531.17,0.320955497,730.3305613,1.982755304,2.799813659,1.542751798,2.245155233,0.135907927,2,,0.646268425,2.397344761,2.397344761,0.510156062,1298213678,9999024246,0.328323626,732.3524206,1.981721623,2.786948864,1.533254804,2.226522775,0.135353781,2,,0.862581811,41.75596608,262.8868534,0.035286919,0.318719482,730.3416642,1.985573163,2.795418211,1.535941396,2.221509479,0.135860653,2,,0.851806309,80492421.31,637241527.1,1.00E-10,0.320890418,730.3305895,1.982762066,2.799771247,1.542695402,2.24497206,0.13590697,2
Mettl16,1.44680851,2.038485611,1.344239098,1.026607269,0,1.012554402,1530952088,9998590847,0.250228079,627.4454162,1.388975964,1.856539848,1.286588545,1.16655071,0.081622748,2,0,1.01255563,1.012555201,0.524772629,1511755425,9873193127,0.250228192,629.5565072,1.388975485,1.8565395,1.286589003,1.16655278,0.081622754,2,,1.510054253,1.433982332,49.15074166,475.840166,0.246636036,629.2573279,1.386709358,1.861592055,1.295752998,1.192767503,0.080145347,2,,9999961336,1.476306327,1.476306327,0.509780373,434.9388375,2103.856609,0.249608545,631.3788252,1.386385298,1.861942685,1.296434204,1.194818938,0.080075064,2,,1.022296985,6563.703163,40074.59432,0.009025738,0.250511558,629.5569117,1.38949385,1.856720777,1.286430582,1.165817096,0.081592977,2,,1.0125552,1531111180,9999609879,9.14E-06,0.250228244,629.5565072,1.388975928,1.856539718,1.2865887,1.166551437,0.08162274,2
Mettl2,2.276595747,2.302843513,1.312582201,1.603846935,0,1.502505745,1845189060,9999971477,0.292796315,757.7401268,2.244600237,2.179964434,1.225390549,1.290344133,0.09452129,1,0,1.502505507,1.502505174,0.500392936,1845039052,9999162887,0.292796261,759.8512179,2.24460009,2.179964544,1.225390582,1.29034415,0.09452129,1,,2.110434483,2.08488027,14.01504524,123.7997152,0.278174626,759.6454259,2.245202952,2.191251194,1.228956386,1.28733102,0.093992012,1,,9999931378,2.188482057,2.188482057,0.507126393,6409507.524,25494106.22,0.285738736,761.6957684,2.244459656,2.191190233,1.232890977,1.298262439,0.093758311,1,,1.591173358,18.26247518,36.76947248,0.101384516,0.649136457,760.3977921,2.226141475,2.153638807,1.242332457,1.398150025,0.094660654,1,,1.502505811,1844895173,9998376800,4.79E-10,0.292796343,759.8512179,2.244600178,2.17996443,1.225390605,1.290344356,0.09452129,1
Mff,1.170212771,3.138878152,2.576884197,7.883379732,0,0.588130831,2031896211,9997416848,0.408368918,564.8538625,1.14331783,2.705936117,2.187570336,5.567443078,0.164959554,2,0,0.588130721,0.588130842,0.525714586,2032233637,9999074013,0.408369066,566.9649536,1.143317794,2.70593622,2.187570425,5.567443533,0.164959552,2,,0.930390174,0.930992899,6453673.588,41322558.31,0.399112152,566.2384484,1.138557946,2.73007836,2.232983436,5.820750357,0.163237678,2,,9132720623,0.930705234,0.930705234,0.505389336,3089660001,9999112409,0.399077772,568.3728657,1.138588676,2.730077896,2.232938921,5.820465276,0.163239146,2,,0.588129108,14226096.46,69995966.34,1.74E-10,0.408369346,566.964954,1.143317928,2.705940032,2.187571335,5.567444893,0.16495958,2,,0.588130883,2032221180,9999017777,3.97E-08,0.408368732,566.9649536,1.143317664,2.705935806,2.187570423,5.567443921,0.164959546,2
Mfge8,6.329787238,3.772733802,0.986964756,0.543946262,0,1.535727383,7.875829263,100.9248038,0.39673181,1078.86567,6.105317847,3.56288735,0.829646706,0.035458799,0.205857377,1,0,1.308237353,2.924706201,0.503001552,12.16279786,125.3152661,0.403401765,1080.622474,6.104034467,3.550919091,0.819368107,0.027611615,0.204967444,1,,1.539617206,12.31030393,6.540605482,95.41142722,0.395734435,1080.975207,6.106016248,3.564146365,0.82993972,0.035331319,0.205880885,1,,1.2072885,3.980710451,3.980710451,0.498287053,8.19598897,105.0111956,0.400994056,1082.499001,6.106455276,3.550893702,0.81493305,0.022196878,0.204533604,1,,21.54232057,1289.365915,74.12339362,17.57768575,0.80691429,1081.853376,6.070818876,3.437484977,0.774033403,-0.00759452,0.204640501,1,,1.385566992,53.14450541,1212.372961,2.374883042,0.421563335,1080.993124,6.108109137,3.534136724,0.809014629,0.010478192,0.205515699,1
Mfn1,2.382978723,2.224164138,0.793649295,-0.138136802,0,0.271062889,0.204072073,6.777178858,0.616177495,757.3307666,2.339257204,2.148625244,0.719852861,-0.35452057,0.082644008,3,0,0.228437716,1.625216889,0.48747763,0.329926803,4.3078337,0.999999281,759.3962188,2.337348281,2.150591248,0.725876197,-0.338134634,0.082102441,3,,32.89001212,0.27633076,0.209427819,16.95547965,0.248806349,759.4093334,2.341765614,2.150192094,0.71749779,-0.363740925,0.082906182,3,,1.321287786,0.377411524,0.377411524,0.49316712,0.258440494,4.23031271,0.999364655,761.5582003,2.338537118,2.1492298,0.721784981,-0.348979498,0.082447769,2,,0.522885212,2.846024411,4.738826703,2.152362618,0.989242897,759.3619961,2.333762816,2.151422505,0.735504058,-0.308600614,0.081273983,3,,0.307882902,0.033164141,24.66583402,0.013061082,0.194797635,759.59157,2.342514506,2.150880079,0.713058234,-0.390503679,0.084619643,3
Mfsd1,2.946808524,4.796873813,2.029169177,4.569436356,0,0.713362478,1015186282,9999832078,0.434024297,843.3758631,2.869206788,4.359624429,1.750764223,3.135985368,0.149715885,2,0,0.64477229,0.797113861,0.459262135,943395575.8,9200083161,0.434533788,845.4864746,2.869244292,4.355949408,1.748908315,3.130216969,0.149656109,2,,0.752709529,2.911625156,837265774.2,9995717733,0.43148205,845.440504,2.866068504,4.383511115,1.767657337,3.198468208,0.149931033,2,,0.544460767,1.539773072,1.539773072,0.543483393,920661481.1,9999462998,0.434886394,847.5275473,2.867549536,4.352806301,1.752726035,3.153659593,0.149374577,2,,0.715351542,24735.45954,236436.0309,0.002839258,0.433939393,845.4870747,2.869246144,4.359623293,1.75070342,3.135672071,0.149718243,2,,0.71336248,1015200598,9999975659,2.26E-07,0.43402422,845.4869542,2.869206967,4.35962447,1.750764115,3.135984796,0.149715891,2
Mfsd10,1.329787238,2.26221277,1.895904051,4.13409978,0,1.032433682,2545285854,9999295800,0.332185388,606.3350319,1.303317707,2.081112381,1.665076641,2.971131352,0.083804201,2,0,1.032434424,1.032432843,0.471564026,2545161962,9998810872,0.332185391,608.446123,1.303317809,2.081112507,1.665076591,2.971130968,0.083804205,2,,1.582907753,1.582912046,1880982055,9999110417,0.323221291,608.2068036,1.301439456,2.092507171,1.688691585,3.07080096,0.083107213,2,,1.226670333,1.536309298,1.536309298,0.767039148,1936041949,9655269776,0.32375117,610.3758581,1.302707074,2.091951174,1.684101802,3.049074768,0.083247443,2,,1.06647865,8011022403,9988924149,1.51E-09,1,608.6332661,1.293748377,2.061823071,1.678020082,3.065829527,0.083050981,2,,1.032434154,2508597616,9855089344,5.96E-09,0.332187508,608.446123,1.303317108,2.081112369,1.66507769,2.971136943,0.083804168,2
Mga,6.882978749,3.715166562,1.093776649,1.519851362,0,1.776446368,7.07286817,77.30221335,0.443817368,1100.448805,6.821550554,3.665378365,0.930363855,0.595283644,0.15635969,1,0,0.427575762,3.434131196,0.017518183,162.8192175,373.3770187,1,1100.048381,6.800043715,3.519825343,0.894143628,0.67363759,0.147957225,3,,1.776481475,519.1839935,7.049257126,77.2998183,0.443847947,1102.559897,6.821517158,3.665393393,0.930384851,0.595341943,0.15635967,1,,0.855850257,5.336168632,5.336168632,0.895884641,19.17712699,67.58259222,0.999999999,1102.62592,6.84193327,3.508695815,0.895696868,0.638054682,0.149468009,1,,4.168524275,373.0146401,186.6999979,1.961253934,0.459939746,1102.007887,6.839236551,3.608091652,0.866876919,0.465084666,0.153246166,1,,1.395063977,2755.923523,236262.8863,964.2453796,0.468893304,1101.945124,6.83087107,3.598216439,0.867881748,0.473801988,0.152862025,1
Mgat4b,1.244680853,1.738225135,1.258071724,0.780147628,0,1.05297852,28614445.15,204092148.5,0.204342137,583.7930874,1.200387502,1.625193012,1.241219857,1.024908515,0.06960675,2,0,1.052979155,1.052976565,0.509121751,1389212040,9908403197,0.204345439,585.9041784,1.200394842,1.62519943,1.241217128,1.024891683,0.069606242,2,,1.41951201,1.417144897,4.729005791,63.29735417,0.183826024,585.719946,1.20292313,1.631850892,1.237167508,0.999967443,0.069134691,2,,11.97867043,1.462356598,1.462356598,0.501293671,170.1568832,1016.187818,0.196869236,587.8868806,1.200733275,1.629801953,1.242878575,1.023833862,0.068914865,2,,1.168429964,877.0366874,3183.191502,0.12283137,0.203218474,585.9081241,1.201563566,1.626480432,1.239182557,1.015890459,0.069679652,2,,1.052977496,1401299340,9994624481,9.16E-07,0.204345391,585.9041784,1.200394887,1.625199456,1.241217039,1.024891325,0.069606245,2
Mgea5,4.340425539,4.022319575,0.934835102,0.192332255,0,0.538220584,0.946327758,33.8155069,0.353875494,960.4171152,4.291297938,3.983689625,0.884493142,-0.040497784,0.211334681,2,0,0.450245053,1.570749946,0.506917188,1.398201906,40.94826378,0.321510707,962.0870132,4.295601791,3.977236007,0.886305457,-0.02023129,0.211016496,2,,10435.2066,0.538219119,0.946275784,33.81630572,0.35386711,962.5282063,4.291298434,3.983691572,0.884491614,-0.040503369,0.211334691,2,,0.459936066,1.843586722,1.843586722,0.500350449,47.69293842,3665.364363,0.282671209,964.3547796,4.311462701,4.005341699,0.875113841,-0.08796432,0.211281987,2,,0.790024133,119.0110775,136.4580088,1.009755474,0.319426647,961.8497321,4.299085653,3.945840174,0.884123764,0.008332704,0.210899004,2,,0.476131644,1.25E-10,15.29043735,0.163025634,1,962.2828201,4.283931445,3.954884993,0.887344881,0.002593901,0.21083748,2
Mgst3,3.329787252,3.59353545,1.240067749,1.099582632,0,0.739617681,3.000369396,54.49327701,0.31964704,882.5803518,3.258785931,3.484367755,1.166887136,0.751319387,0.154820204,2,0,54.06221478,0.73934674,0.482526297,6.102266399,57.34078963,0.319978416,884.6919476,3.258727455,3.484014836,1.166797168,0.751267661,0.154816999,2,,163.4249801,0.739617712,2.98655035,54.48885634,0.319648295,884.6914427,3.258796355,3.484376007,1.166885544,0.751310959,0.15482032,2,,2.126178649,0.976586753,0.976586753,0.499270729,3.218044154,53.81441302,0.321889281,886.8251735,3.258271673,3.482301816,1.163615599,0.741374594,0.154836336,2,,0.983155678,64.07840694,128.8108766,0.478002227,0.344856001,884.6677445,3.256895552,3.446522904,1.150615699,0.731393813,0.154301859,2,,0.654653466,29487.56058,8014338.083,26005.06703,0.347151121,884.6508768,3.256557483,3.443907389,1.150556464,0.734253673,0.154201077,2
Mier1,2.425531915,2.056924235,1.298352139,1.563808827,0,2.273651268,3217496289,9999970181,0.347183382,765.3296188,2.36771274,1.864997678,1.071810207,0.88787133,0.131099586,1,0,2.273649879,2.273653596,0.456315565,3217138983,9998849885,0.347183579,767.4407099,2.367712541,1.864997522,1.071810306,0.887871829,0.13109958,1,,3.383751155,3.383758636,2347072854,9999916601,0.342408381,767.0552904,2.364196492,1.874548297,1.088395177,0.928815447,0.130391792,1,,6903.836951,3.382886553,3.382886553,0.497204682,549038.9312,1167164.418,0.341022685,769.1907855,2.361824373,1.873572876,1.088715995,0.930872041,0.130373342,1,,2.273649382,180378926.7,560616365.8,1.00E-10,0.347183795,767.4407099,2.367710198,1.864997946,1.071811396,0.887875273,0.131099554,1,,2.273651209,3217396578,9999654712,1.17E-09,0.347183554,767.4407099,2.367712584,1.864997727,1.071810323,0.887871697,0.131099583,1
